isbsg_project_id,project_prf_year_of_project,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,project_prf_total_project_cost,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_iterative,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_scrum,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,external_eef_industry_sector_government,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_missing,project_prf_application_group_real_time_application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_enhancement,project_prf_development_type_new_development,project_prf_development_type_re_development,tech_tf_development_platform_mf,tech_tf_development_platform_mr,tech_tf_development_platform_missing,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3gl,tech_tf_language_type_4gl,tech_tf_language_type_5gl,tech_tf_language_type_apg,tech_tf_language_type_missing,functional_size_group_l_1000_2999,functional_size_group_m_100_999,functional_size_group_s_100,functional_size_group_xl_3000_8999,project_prf_relative_size_l,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xl,project_prf_relative_size_xs,project_prf_relative_size_xxs,project_prf_team_size_group_1,project_prf_team_size_group_15_20,project_prf_team_size_group_2,project_prf_team_size_group_21_30,project_prf_team_size_group_3_4,project_prf_team_size_group_31_40,project_prf_team_size_group_5_8,project_prf_team_size_group_71_80,project_prf_team_size_group_9_14,project_prf_team_size_group_missing,tech_tf_architecture_client_server,tech_tf_architecture_missing,tech_tf_architecture_multi_tier,tech_tf_architecture_multi_tier_with_web_public_interface,tech_tf_architecture_stand_alone,tech_tf_architecture_stand_alone_1,tech_tf_client_server_missing,tech_tf_client_server_no,tech_tf_client_server_yes,tech_tf_dbms_used_missing,tech_tf_dbms_used_no,tech_tf_dbms_used_yes,project_prf_cost_currency_canada_dollar,project_prf_cost_currency_european_euro,project_prf_cost_currency_missing,project_prf_cost_currency_new_zealand_dollar,project_prf_cost_currency_united_kingdom_pound_sterling,project_prf_cost_currency_united_states_dollar,project_prf_currency_multiple_missing,project_prf_currency_multiple_no,project_prf_currency_multiple_yes_10_000,external_eef_data_quality_rating_a,external_eef_data_quality_rating_b,project_prf_case_tool_used_missing,project_prf_case_tool_used_no,project_prf_case_tool_used_yes
22404,2008,government,"document management; financial transaction process/accounting; image, video or sound processing",COBOL,122.43145,1816.717,1591.625,11.374901,11.856322,45.186504,18.298624,4.5991344,0.400076,14.6594515,2,0,,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
26209,2005,government; public administration (revenue),missing,COOL:Gen,173.32799,190.17644,119.27868,4.588803,5.611752,13.884978,10.606871,4.2917304,0.40011403,2.4081607,2,0,37944.098,1,0,0,0,0,0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
14799,2010,government,customer billing/relationship management,COBOL,692.2085,19743.42,20544.043,39.52529,40.50024,2.384122,38.18505,9.269978,0.4000074,10.160891,11,0,138710.22,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20414,2002,government,missing,PHP,6.455527,600.8712,368.9638,66.513504,65.67261,88.07736,0.7877504,0.664496,0.40001208,3.2290916,11,0,15381.124,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
32499,2008,government,missing,COBOL,556.76465,7450.86,7034.889,18.750792,19.617659,33.480927,31.80941,1.3491096,0.4000313,7.5402274,12,7,77282.26,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
13671,2010,government,business application,COOL:Gen,77.92877,891.3681,602.99176,13.797253,12.753716,42.85866,84.64934,6.998814,0.40000096,5.3159547,14,0,117514.2,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
15558,2007,government; health sciences,business application,ABAP,275.18896,672.4933,413.46042,2.8706605,2.597721,1.2152464,64.10493,5.308467,0.400007,3.6710472,2,0,120170.13,1,0,0,0,0,0,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
29715,2005,government; health sciences,catalogue/register of things or events; processing application for public subsidies,COBOL,220.36427,1834.8335,1498.245,8.785695,7.4598203,38.720596,14.550386,8.048019,0.40003324,3.709613,5,0,29591.496,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
19522,2006,government; health sciences,reporting,COBOL,66.41882,1223.4218,1069.5576,17.94282,20.750225,47.426945,1.3348767,10.654725,0.40012404,4.322203,2,0,29296.084,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
23336,2008,government,business application,PHP,369.97134,744.7092,391.7267,1.863742,1.7751281,5.071897,35.553055,8.949818,0.40000892,4.1520834,3,0,26505.674,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
25618,2009,government,financial transaction process/accounting,COBOL,160.29486,10002.359,10261.145,34.507378,36.229465,11.679093,31.49748,7.5005774,0.40000027,9.994231,6,4,93903.04,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
14827,2007,government,website,COBOL,345.342,10407.939,10192.408,22.569979,22.620441,52.787632,68.929146,3.5529876,0.40000924,11.211785,17,0,49284.69,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
17537,2003,government,missing,COOL:Gen,64.751076,1797.4087,1458.2761,27.277514,27.180439,117.379524,3.0429597,2.3320873,0.40000418,4.421206,18,0,16969.16,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
19480,2011,government,business application,COOL:Gen,109.18556,16497.742,18024.111,87.37187,90.33976,40.2039,11.029252,0.54283994,0.40000388,6.8141,17,0,316929.38,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
15570,2010,government,financial transaction process/accounting,NATURAL,424.84824,4861.571,4327.37,7.1912236,6.2891736,58.73635,53.332428,3.3653495,0.40001205,8.175456,2,0,70612.63,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
25825,2011,government,missing,Oracle,25.284609,962.623,604.141,25.17646,25.553211,17.667732,31.459793,4.2218423,0.4000153,13.528599,17,0,47005.312,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
24986,2004,government,business application,Oracle,31.045475,110.09351,48.627205,14.613072,12.541444,9.259601,2.595506,2.392263,0.40002605,3.8302383,2,0,52617.47,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
19581,2009,defence; government,business application,ABAP,48.942997,855.4181,623.09924,11.799158,11.986283,11.18561,2.8039198,0.49859935,0.40001443,5.1399426,2,0,47247.617,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
12304,2008,government,business application,COOL:Gen,388.63937,8478.611,8115.882,28.04884,27.991636,3.7698343,26.56639,3.3620117,0.40000522,12.131425,5,2,93199.586,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
20141,2010,government,reporting,Java,2234.1504,25988.258,28856.246,4.015947,4.3358684,24.246122,362.79465,4.5392127,0.40001947,14.169378,17,2,69208.445,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
23080,2011,government,business application,Oracle,317.63425,5086.6973,4779.969,24.403566,26.387997,7.665283,73.94107,0.86190283,0.4000259,18.216496,3,2,64836.812,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
11536,2006,government,reporting,COBOL,167.54704,9087.751,9306.182,34.84104,34.956623,75.39445,3.815191,1.3733643,0.40000087,13.070243,18,2,35416.25,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
30841,2011,government,business application,PL/I,23.518408,135.1111,83.9945,3.817097,4.1361384,27.1156,17.356861,7.0667763,0.40000218,1.0123533,2,0,129829.07,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
24050,2007,government,business application,PL/I,215.39342,7569.612,7032.023,20.87616,21.096544,26.887636,26.119774,1.091594,0.40009013,11.008748,3,6,49732.816,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28884,2006,government,catalogue/register of things or events; customer relationship management,Java,897.0025,4804.028,4096.269,2.519036,2.2307713,13.958837,197.24797,23.255726,0.40003115,9.467046,6,2,136336.48,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False
15531,2005,government; health sciences,business application,Oracle,57.974186,36.340645,27.612528,6.9951353,6.3697863,0.71638316,1.156934,1.8101419,0.40000033,3.8102036,2,0,17402.174,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
25618,2009,government,financial transaction process/accounting,C#,391.22858,4060.4973,3575.9282,9.43937,9.900093,3.1238587,42.498665,8.123871,0.4000231,8.021994,2,0,127196.14,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
20696,2008,government; health sciences,financial transaction process/accounting,PL/I,8.307067,286.0931,169.33504,16.710907,15.660095,76.80744,0.71527123,5.0792365,0.40000156,3.9885638,8,0,12249.694,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
21784,2008,government,financial transaction process/accounting,Oracle,29.06735,835.8909,573.66095,25.0232,24.983114,26.541529,3.0423048,1.35908,0.40000206,5.355758,12,0,14605.443,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
32612,2012,government,financial transaction process/accounting,COBOL,155.90683,2103.281,1788.3439,14.6679945,16.846632,45.96319,34.86067,1.412258,0.40000823,14.811007,18,0,62016.6,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
22404,2007,government; health sciences,logistic or supply planning & control; stock control & order processing,PL/I,292.62186,9598.408,9281.111,19.923454,18.485582,14.163042,4.1239996,1.211633,0.4000066,11.852031,3,0,41149.977,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21978,2010,government,"document management; financial transaction process/accounting; image, video or sound processing",Visual Studio .Net,13.147536,500.28763,372.76105,9.94927,11.2815,22.152359,18.631132,10.466626,0.40000537,5.2269864,7,6,12394.246,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
22404,2009,government,missing,ABAP,322.22046,15707.246,17869.121,26.502691,29.570503,52.155106,66.27327,2.7345767,0.40000004,7.7458487,7,0,284467.62,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22126,2006,government; health sciences,financial transaction process/accounting,.Net,141.27545,2317.9355,1962.369,4.8222475,4.8342066,110.496994,19.38253,2.279151,0.4000401,13.967204,2,0,31667.404,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False
13946,2009,government,reporting,Visual Basic,771.9621,17377.588,18429.219,32.864006,34.523174,14.443623,134.76718,3.2217484,0.40000033,16.560843,15,0,170398.67,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False
11954,2010,government,financial transaction process/accounting,PHP,460.3387,2789.969,2286.9414,3.046337,3.037799,3.7620285,15.056643,5.0626493,0.40013143,7.05787,2,2,82455.3,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
29821,2001,defence; government,missing,PHP,99.94274,495.75537,255.40628,11.738032,9.668989,59.55116,1.9082593,2.3397517,0.400089,11.922338,2,0,23328.79,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False
16165,2012,government,missing,Java,423.75485,7580.394,6967.5527,16.105158,16.991678,39.297977,22.269405,0.48751774,0.40000188,7.258477,2,0,40532.75,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
25782,2013,government,business application,.Net,28.326138,305.31552,188.49246,13.468097,13.188685,11.184074,23.796707,19.978737,0.40003133,1.4400146,10,0,114657.52,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False
15896,2006,danish citizens; government,financial transaction process/accounting,PL/I,550.7979,978.46423,743.99225,1.8839555,1.9369272,27.570581,73.057076,20.601406,0.4000161,1.6877583,2,0,89134.664,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
24331,2011,government,missing,COBOL,387.89078,3541.193,2918.9536,4.06919,3.76884,0.6883184,136.15804,8.033169,0.40000126,13.1079855,2,2,242845.47,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
15616,2007,government,financial transaction process/accounting,.Net,405.5924,9892.933,9517.59,11.857377,9.956872,10.063028,82.49846,1.7067707,0.4000035,12.694755,6,0,51785.52,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
15616,2010,government,business application,COOL:Gen,408.8854,1207.3378,823.6901,3.3333645,3.086896,,150.02612,14.710302,0.40000582,2.8685222,12,2,38591.543,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
31399,2010,government,business application,COBOL,236.05928,1905.9545,1529.7698,4.269552,4.1071973,3.0049334,311.77426,6.0472593,0.4,6.1444936,2,0,78793.27,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17387,2011,government,financial transaction process/accounting,Oracle,381.13,7931.4,7971.678,36.964878,40.55247,93.974106,21.61165,1.7786688,0.4000065,6.064117,17,0,,1,0,0,0,0,0,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
26812,2010,government,customer billing/relationship management,PHP,103.77619,317.1393,198.90932,4.0336137,3.8376207,32.028236,22.319218,5.016757,0.40000767,1.2542531,3,0,18123.002,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
29171,2009,government; municipality,business application,C#,77.79994,4822.4434,4182.1016,12.548589,10.525661,53.21481,2.53742,0.45866176,0.40001705,6.172517,7,2,42006.297,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15848,2011,government,missing,COBOL,7.0706043,472.94662,337.1587,29.295326,37.095623,4.5956917,0.63030946,2.7969909,0.4000882,14.224025,2,0,16572.469,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24620,2008,government,financial transaction process/accounting,Oracle,5.4136424,30.339766,27.13656,10.798744,11.608298,12.629781,3.6003463,8.557931,0.40002865,2.4071298,2,0,30593.969,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
13946,2010,government,financial transaction process/accounting,C#,758.5578,7298.7236,7106.289,10.704012,12.820776,4.4371223,228.05556,3.0566123,0.40000492,11.008984,13,2,205476.47,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
20295,2011,government,reporting,Oracle,110.018425,3160.0757,3017.9421,30.782402,35.015213,48.48435,3.5298526,18.324614,0.4000316,2.134776,16,2,119681.23,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
24083,2008,government,business application,Java,8.102298,126.88622,63.87575,19.802813,18.007124,2.5914268,8.0059595,7.251454,0.40001824,4.3988194,2,0,19517.225,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
22903,2004,government; health sciences,financial transaction process/accounting,COBOL,9.14993,64.90373,36.61355,7.5228453,6.78041,21.584364,0.6652669,3.5100057,0.4001682,2.418873,2,2,22588.264,1,0,0,0,0,1,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
