isbsg_project_id,project_prf_year_of_project,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,people_prf_ba_team_experience_less_than_1_yr,people_prf_ba_team_experience_1_to_3_yr,people_prf_ba_team_experience_great_than_3_yr,people_prf_it_experience_less_than_3_yr,people_prf_it_experience_3_to_9_yr,people_prf_it_experience_great_than_9_yr,people_prf_project_manage_experience,people_prf_project_manage_changes,people_prf_personnel_changes,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_iterative,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_multifunctional_teams,process_pmf_development_methodologies_scrum,process_pmf_development_methodologies_spiral,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,tech_tf_client_roles_business_logic_or_rule_processing,tech_tf_client_roles_data_entry_and_validation,tech_tf_client_roles_data_retrieval_and_presentation,tech_tf_client_roles_missing,tech_tf_client_roles_run_a_computer_human_interface,tech_tf_client_roles_security,tech_tf_client_roles_web_public_interface,tech_tf_client_roles_web_html_browser,tech_tf_server_roles_database_server,tech_tf_server_roles_file_print_server,tech_tf_server_roles_ftp_server,tech_tf_server_roles_html_web_server,tech_tf_server_roles_mail_server,tech_tf_server_roles_messaging_server,tech_tf_server_roles_missing,tech_tf_server_roles_multi_user_legacy_application,tech_tf_server_roles_object_component_server,tech_tf_server_roles_security_authentication,external_eef_industry_sector_Service_Industry,project_prf_application_group_Business_Application,project_prf_application_group_Mathematically_Intensive_Application,project_prf_application_group_Missing,project_prf_application_group_Real_Time_Application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_Enhancement,project_prf_development_type_New_Development,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_2GL,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_Missing,functional_size_group_L_1000_2999,functional_size_group_M_100_999,functional_size_group_S_100,project_prf_relative_size_L,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XS,project_prf_team_size_group_15_20,project_prf_team_size_group_2,project_prf_team_size_group_21_30,project_prf_team_size_group_3_4,project_prf_team_size_group_31_40,project_prf_team_size_group_5_8,project_prf_team_size_group_9_14,project_prf_team_size_group_Missing,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Client_server,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_architecture_Stand_alone_1,tech_tf_client_server_Don_t_Know,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_Missing,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes,external_eef_data_quality_rating_A,external_eef_data_quality_rating_B,external_eef_data_quality_rating_C
12301,2009,food processing,complex process control; financial transaction process/accounting; logistic or supply planning & control,Java,342.57535,6000.894,6089.92,19.990637,17.28897,13.729403,14.533704,3.1415517,14.092894,6.2727814,11,4,1.0436304,,8.0,1.5378885,1.0,4.917408,1.2932465,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
17833,2009,food processing,catalogue/register of things or events; electronic data interchange; financial transaction process/accounting,APPS,513.93054,469.56644,2014.924,2.1287675,8.133011,30.645977,18.140392,3.315468,11.96482,6.5572157,6,0,1.8711349,5.0,6.0,1.0588571,1.0,7.071443,,2.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
11647,2005,community services; government,complex process control; workflow support & management,PL/I,1016.23456,27692.256,30422.008,50.068104,46.146515,3.8337862,96.79121,1.1014407,30.027206,32.62127,17,7,,7.0,5.0,0.579641,7.0,4.0529227,30.119043,0.0,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
16624,2008,community services,financial transaction process/accounting,Java,1057.6572,2517.4744,8591.392,5.1080914,8.20437,66.51565,26.19862,4.7816353,21.776825,9.644612,16,2,4.4795876,,3.0,0.10357552,1.0,6.9176292,0.06479989,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
16446,2012,community services,"job, case, incident, project management; workflow support & management",.Net,130.98108,2959.3142,662.0373,21.260664,11.179674,13.702231,5.10189,7.8745465,13.782656,3.4949784,15,2,1.164242,1.0,5.0,0.0026976268,2.0,4.01827,2.1212108,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
12581,2004,community services; government,financial transaction process/accounting,Java,108.803444,1300.4487,4093.205,8.193381,19.893717,40.194733,53.6116,3.2552984,3.5117402,5.502253,4,2,,5.0,3.0,0.0009867138,3.0,3.6461537,,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
28026,2004,community services; invoice-handling,logistic or supply planning & control,APPS,241.81946,3145.1562,4553.8223,6.7403936,6.4128613,,8.175863,2.7205992,6.76877,8.777644,3,2,1.0065362,4.0,3.0,,,,6.6212587,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
11055,2010,community services; government,financial transaction process/accounting,JavaScript,48.010757,2861.5005,1798.4545,17.679472,18.78917,19.808191,85.94185,1.8162823,2.6224291,18.347702,17,2,2.3975048,4.0,7.0,0.024921162,1.0,12.405742,23.221218,,1.0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False
27610,2001,community services,financial transaction process/accounting,RPG,265.0551,11543.851,18030.787,15.395347,28.49263,,29.004622,1.9347087,5.894288,16.033844,4,0,,1.0,4.0,0.0013616189,2.0,3.0599582,21.033983,,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
20566,2008,"agriculture, forestry, fishing, hunting; transport & storage",financial transaction process/accounting,RPG,38.225594,3053.4817,5596.48,22.752028,31.046976,,5.1810613,0.7554215,8.690394,5.7475243,13,2,1.0004783,1.0,9.0,0.24585664,1.0,3.6651223,19.367622,,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20382,2010,community services,customer billing,PL/I,77.68947,2059.774,900.7684,18.275665,18.036646,29.24871,5.1,,20.421146,6.5905986,3,0,1.0161467,4.0,5.0,0.07952534,4.0,3.7577343,10.389529,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
22301,2014,food processing,missing,ABAP,55.96428,179.2196,411.37546,1.758483,11.153555,35.702908,5.354941,,7.7532883,3.7141206,13,0,1.108145,3.0,6.0,1.0594369,1.0,8.666857,25.72538,,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
18492,2009,food processing,missing,SQL,71.663666,3613.1929,3237.7463,21.385399,19.392609,17.251257,5.1,1.5449519,7.713588,15.248254,9,2,2.791067,3.0,7.0,0.39642277,,4.0218105,2.410892,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
25120,2009,transport & storage,"customer billing; document management; financial transaction process/accounting; online analysis and reporting; reservation system (eg. airline, hotel); stock control & order processing; workflow support & management",RPG,111.02036,2520.896,2350.8914,14.321013,14.422477,5.6085725,5.2809243,4.104512,5.4417152,6.6909523,9,2,1.0110896,3.0,8.0,0.29659456,2.0,4.745582,33.973408,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
11647,2010,community services,"customer billing; document management; financial transaction process/accounting; online analysis and reporting; reservation system (eg. airline, hotel); stock control & order processing; workflow support & management",PL/I,53.298553,4132.5186,4305.127,23.78244,28.315971,14.727648,5.1000156,1.5855787,5.7447176,6.8851295,17,3,1.0387262,2.0,,0.063591436,1.0,4.331034,,0.0,0.0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
13597,2006,food processing,"job, case, incident, project management; workflow support & management",RPG,271.95892,11105.548,5181.155,26.23659,8.892006,12.675023,64.0721,1.0991838,2.9253368,21.881918,17,2,1.4157501,6.0,7.0,2.1541657,3.0,4.7028623,13.037304,,1.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True
21167,2012,"agriculture, forestry, fishing, hunting; transport & storage",missing,Java,43.86221,99.868484,82.622055,4.46704,4.0561175,10.047504,21.233978,1.731833,4.248077,5.4103403,17,2,1.0104256,4.0,8.0,1.2798707,6.0,3.745809,4.4172664,0.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
17786,2008,post/mail services,distribution,RPG,119.37451,135.47585,165.19421,0.94907975,1.1942767,18.79593,56.066822,4.224418,4.1600456,5.020805,16,0,1.0007583,,8.0,0.14187016,2.0,3.429514,34.228245,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False
31862,2002,airport,financial transaction process/accounting,RPG,827.01337,22260.506,15957.184,44.364365,32.056534,10.238649,9.869067,,25.130373,22.391626,17,2,1.25208,1.0,14.0,0.102664344,5.0,5.637827,30.2101,0.0,,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
16624,2006,transport & storage,financial transaction process/accounting,.Net,669.29846,6829.2207,3089.1675,7.1960034,4.375986,15.489193,39.588284,,10.317493,8.302924,9,0,3.1933799,4.0,5.0,0.3853087,,,15.163537,0.0,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
15011,2009,community services,financial transaction process/accounting,RPG,43.161945,1850.5085,9574.964,7.986056,34.465023,10.753209,5.198232,4.221109,1.9304268,5.250176,16,0,1.0617882,1.0,5.0,0.012209368,,2.8535724,34.758247,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
31862,2012,community services; institutions eg. kindergartens,electronic data interchange; logistic or supply planning & control; stock control & order processing,Assembler,601.1045,418.459,458.53653,2.3485336,3.8884902,39.150425,5.114242,1.8952984,33.655094,4.3523173,2,2,1.004895,3.0,,0.46653795,7.0,,3.3844366,0.0,0.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
25559,2009,transport & storage,missing,APPS,424.6104,11239.072,7358.153,22.216518,20.690714,7.957389,57.059944,1.8863086,11.258252,10.737741,15,2,2.394303,2.0,7.0,0.21995962,4.0,8.760897,29.310026,0.0,3.0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
13597,2008,community services,logistic or supply planning & control; management or performance reporting,MS-Navision Properitory Language,245.90637,1927.08,834.86096,9.681853,3.1994987,,77.91658,2.1808612,7.3838744,7.274738,17,4,1.3656114,1.0,6.0,3.1563375e-06,2.0,10.59859,19.825815,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
13178,2013,community services,financial transaction process/accounting,Java,169.5127,91.98349,102.766304,0.9210625,3.1936088,,84.80038,6.909154,9.168097,3.1640117,16,0,1.0009888,1.0,,0.034111686,2.0,4.3157773,6.1173487,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
25611,2010,community services; government; public administration,online analysis and reporting,SQL,660.06964,3820.1855,8258.455,5.9284744,9.752645,,9.673647,4.961793,11.6192045,7.666399,6,0,1.5607711,5.0,4.0,1.5339953,,7.8019166,2.2184424,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13178,2006,community services,financial transaction process/accounting,ABAP,163.8697,14579.803,16049.035,39.141266,50.876377,,29.281082,2.587311,4.0360637,9.4650955,17,4,4.869553,,2.0,0.17501701,1.0,4.1969886,1.73514,0.0,0.0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
18954,2005,food processing,electronic data interchange,Missing,54.388123,16629.055,18872.389,50.900513,46.13722,6.5831947,5.10038,0.74057686,7.2044034,12.759851,4,7,1.0135128,2.0,4.0,2.671166,3.0,3.1126819,13.435693,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
10388,2009,community services; government,financial transaction process/accounting,Java,59.72462,613.5539,1240.8735,12.220018,17.73098,6.9429126,10.647769,1.2203296,5.818126,11.412967,15,2,1.0318072,1.0,4.0,0.00021622163,1.0,6.325298,25.935263,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
25546,2010,community services; institutions eg. kindergartens,online analysis and reporting,PL/I,192.48466,956.1738,1113.2898,4.494201,7.0863843,,10.632677,6.976774,7.4447184,3.3369055,6,2,1.2801093,,4.0,,7.0,,3.9692266,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21167,2009,surveillance & security,financial transaction process/accounting,Missing,53.897923,1790.6068,764.3445,14.483708,19.079197,,6.8859086,0.9979919,3.8791203,4.900583,4,2,4.132581,,8.0,1.589737,9.0,6.450032,5.9890766,,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
17833,2004,transport & storage,catalogue/register of things or events,PL/I,813.4134,24949.77,19545.81,40.345192,18.814362,,166.28688,1.5082482,10.91453,17.777924,17,7,1.2643758,8.0,5.0,0.21962231,2.0,,,0.0,,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
30792,2000,transport & storage,auditing management,RPG,283.8995,2493.9358,4901.6914,8.657586,25.39276,46.224792,5.1117806,6.154298,8.269338,10.597049,1,2,1.4104,2.0,3.0,0.46047628,5.0,1.3830684,9.649765,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
20566,2006,food processing,online analysis and reporting,PL/I,229.15527,3833.891,4451.0835,11.228385,17.587822,37.048035,8.546274,4.406946,3.9347763,10.311493,12,2,1.4956332,,5.0,0.16969313,1.0,,2.278119,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
22107,2005,community services; institutions eg. kindergartens,catalogue/register of things or events; workflow support & management,SQL,204.38025,4837.2227,2372.639,12.379208,7.96925,,9.571752,4.3843737,2.8263035,6.282311,1,2,,,2.0,2.5608828,,3.498,1.0112484,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
30792,2005,community services,distribution,APPS,150.78033,6694.852,5470.768,26.429426,32.214542,45.51155,15.649806,1.4304787,9.109641,12.433024,5,0,4.8922524,3.0,5.0,,4.0,6.9608116,25.298046,,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
25120,2010,transport & storage,complex process control; financial transaction process/accounting; logistic or supply planning & control,Java,161.30467,2616.653,2890.3394,14.26831,21.69395,39.783623,45.582535,3.6246824,7.225737,8.172945,4,3,1.1229264,,6.0,2.5353024,3.0,,1.6501114,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
19433,2011,transport & storage; wholesale & retail trade,financial transaction process/accounting,ABAP,59.99545,88.26046,126.78668,1.2486509,4.106774,62.74147,5.1000004,6.443844,13.180971,3.085188,16,0,,1.0,3.0,0.0040760576,,4.082615,14.520004,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
12498,2010,community services; institutions eg. kindergartens,financial transaction process/accounting,ABAP,675.8792,7236.012,10714.04,12.909571,20.437178,,129.94492,11.4937,9.404873,7.096053,17,2,2.2460582,1.0,9.0,0.3105794,5.0,6.252135,26.55592,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
10059,2013,community services,customer relationship management,Proprietary Agile Platform,83.39009,114.359344,158.82639,0.7112864,0.9642888,45.992794,143.60252,2.9494395,2.0219615,3.3323567,17,0,1.0233886,2.0,4.0,0.7408879,1.0,,30.995804,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False
24820,2008,community services; government,auditing management,Java,179.48405,14740.149,14358.47,60.3,69.238266,25.916632,6.8753424,0.98129886,20.394089,16.281311,17,3,1.7910522,2.0,3.0,0.0012250334,6.0,3.2724035,1.6053789,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
