isbsg_project_id,project_prf_year_of_project,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,project_prf_total_project_cost,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_iterative,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_scrum,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,external_eef_industry_sector_Government,project_prf_application_group_Business_Application,project_prf_application_group_Infrastructure_Software,project_prf_application_group_Mathematically_Intensive_Application,project_prf_application_group_Missing,project_prf_application_group_Real_Time_Application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_Enhancement,project_prf_development_type_New_Development,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_ApG,tech_tf_language_type_Missing,functional_size_group_L_1000_2999,functional_size_group_M_100_999,functional_size_group_S_100,functional_size_group_XL_3000_8999,project_prf_relative_size_L,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXS,project_prf_team_size_group_1,project_prf_team_size_group_15_20,project_prf_team_size_group_2,project_prf_team_size_group_21_30,project_prf_team_size_group_3_4,project_prf_team_size_group_31_40,project_prf_team_size_group_5_8,project_prf_team_size_group_71_80,project_prf_team_size_group_9_14,project_prf_team_size_group_Missing,tech_tf_architecture_Client_server,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_architecture_Stand_alone_1,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Yes,tech_tf_dbms_used_Missing,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes,project_prf_cost_currency_Canada_dollar,project_prf_cost_currency_European_euro,project_prf_cost_currency_Missing,project_prf_cost_currency_New_Zealand_dollar,project_prf_cost_currency_United_Kingdom_pound_sterling,project_prf_cost_currency_United_States_dollar,project_prf_currency_multiple_Missing,project_prf_currency_multiple_No,project_prf_currency_multiple_Yes_10_000,external_eef_data_quality_rating_A,external_eef_data_quality_rating_B,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes
15862,2012,government,website,PHP,173.0,327.0,327.0,1.9,1.9,0.0,29.3,14.7,5.9,2.0,3,0,23013.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
15881,2007,public administration,missing,Java,671.0,10723.0,10723.0,16.0,16.0,0.0,55.5,3.1500000000000004,12.1,7.0,3,0,43960.0,1,0,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
15896,2009,government,document management; management or performance reporting,Java,210.0,3500.0,3524.0,16.7,16.8,0.0,30.0,6.0,7.0,5.0,2,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
16051,2009,government,business application,Java,40.0,1463.0,1463.0,36.6,36.6,0.0,5.1,3.1500000000000004,7.8,7.0,2,0,93600.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
16061,2007,defence; government,financial transaction process/accounting,COBOL,33.0,506.0,506.0,15.3,15.3,30.3,1.5,3.1500000000000004,21.6,7.0,2,0,33440.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
16165,2008,government,management of licences and permits,COOL:Gen,155.0,3864.0,3864.0,24.9,24.9,38.7,7.7,3.1500000000000004,20.2,7.0,8,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
16291,2009,government,business application,Oracle,83.0,341.0,341.0,4.1,4.1,0.0,59.3,3.1500000000000004,1.4,7.0,2,0,21840.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
16421,2006,government,"financial transaction process/accounting; job, case, incident, project management; personal productivity (e.g. spreadsheet); workflow support & management",ABAP,279.0,4628.0,4628.0,16.6,16.6,10.8,19.9,2.2,14.0,9.0,15,5,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
16445,2008,government,management of licences and permits,Java,103.0,2827.0,2827.0,27.4,27.4,0.0,6.2,3.1500000000000004,16.7,7.0,8,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
16575,2006,government,electronic data interchange; trading,ASP,109.0,1090.0,1090.0,10.0,10.0,27.5,18.2,4.5,6.0,4.0,14,6,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
16654,2009,government,customer billing; customer relationship management; financial transaction process/accounting,PL/I,244.0,6997.0,6997.0,28.7,28.7,20.5,40.7,2.7,6.0,15.0,16,4,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
16694,2008,government,management of licences and permits,COOL:Gen,493.0,9554.0,9554.0,19.4,19.4,50.7,48.3,3.1500000000000004,10.2,7.0,8,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
16875,2007,defence; government,reporting,COBOL,37.0,774.0,774.0,20.9,20.9,0.0,1.7,3.1500000000000004,21.6,7.0,2,0,25217.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
16906,2006,government,"document management; financial transaction process/accounting; image, video or sound processing",Visual Basic,111.0,4907.0,4907.0,44.2,44.2,0.0,11.6,3.1500000000000004,9.6,7.0,15,2,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
16957,2006,government; public administration (revenue),management or performance reporting; online analysis and reporting; telecom & network management,C,489.0,4589.0,4589.0,9.4,9.4,0.0,116.4,16.6,4.2,7.0,4,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
16999,2007,defence; government,financial transaction process/accounting,COBOL,45.0,576.0,576.0,12.8,12.8,0.0,2.1,3.1500000000000004,21.6,7.0,2,0,30845.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
17049,2007,government,management of licences and permits,COOL:Gen,204.0,1334.0,1334.0,6.5,6.5,0.0,16.1,3.1500000000000004,12.7,7.0,8,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
17106,2010,government,business application,Oracle,82.0,888.0,888.0,10.8,10.8,0.0,16.7,3.1500000000000004,4.9,7.0,2,0,56720.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
17133,2007,government,management of licences and permits,Java,102.0,2066.0,2066.0,20.3,20.3,0.0,9.7,3.1500000000000004,10.5,7.0,8,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
17137,2014,government,business application,.Net,51.0,1222.0,1222.0,24.0,24.0,0.0,72.9,3.1500000000000004,0.7,7.0,3,0,100200.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
17184,2006,government,management or performance reporting,C#,331.0,3806.0,3806.0,11.5,11.5,0.0,47.3,5.3,7.0,9.0,15,4,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
17233,2006,government,document management; financial transaction process/accounting,COBOL,561.0,16268.0,16268.0,29.0,29.0,0.0,70.1,2.3,8.0,30.0,15,2,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
17320,2010,government,business application,Oracle,24.0,403.0,403.0,16.8,16.8,0.0,10.9,3.1500000000000004,2.2,7.0,2,0,25760.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
17340,2006,government,"document management; financial transaction process/accounting; image, video or sound processing",COBOL,335.0,4879.0,4879.0,14.6,14.6,6.0,27.9,4.7,12.0,6.0,14,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
17341,2013,government,business application,Java,78.0,186.0,186.0,2.4,2.4,0.0,8.4,3.1500000000000004,9.3,7.0,2,0,12000.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
17345,2013,government,business application,Java,14.0,26.0,26.0,1.9,1.9,0.0,9.3,3.1500000000000004,1.5,7.0,2,0,1680.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
17387,2007,government,"catalogue/register of things or events; job, case, incident, project management",PL/I,123.0,1050.0,1050.0,8.5,8.5,48.8,20.5,3.4,6.0,6.0,13,2,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
17422,2006,government,catalogue/register of things or events; customer relationship management,Oracle,725.0,20160.0,21168.0,27.8,29.2,0.0,362.5,4.9,2.0,74.0,3,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
17483,2007,government,personal productivity (e.g. spreadsheet),ABAP,682.0,7820.0,7820.0,11.5,11.5,41.1,40.1,2.9,17.0,14.0,15,7,43960.0,1,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
17537,2009,government,business application,Oracle,49.0,569.0,569.0,11.6,11.6,0.0,15.8,3.1500000000000004,3.1,7.0,2,0,36400.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
17869,2007,defence; government,financial transaction process/accounting,COBOL,23.0,420.0,420.0,18.3,18.3,0.0,1.1,3.1500000000000004,21.6,7.0,2,0,15751.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
18034,2008,government,workflow support & management,PL/I,117.0,2779.0,2779.0,23.8,23.8,8.5,14.6,1.6,8.0,9.0,14,4,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
18049,2007,government,management of licences and permits,COOL:Gen,154.0,1871.0,1871.0,12.1,12.1,6.5,7.7,3.1500000000000004,20.0,7.0,8,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
18119,2010,government,idm,C#,109.0,2715.0,2715.0,24.9,24.9,9.2,12.1,2.4,9.0,5.0,18,3,43960.0,1,0,0,0,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
18177,2006,government,"document management; financial transaction process/accounting; image, video or sound processing",COBOL,247.0,5971.0,5971.0,24.2,24.2,8.1,20.6,1.4,12.0,15.0,14,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
18236,2006,government,management of licences and permits,COOL:Gen,99.0,1065.0,1065.0,10.8,10.8,10.1,9.9,3.1500000000000004,10.0,7.0,9,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
18314,2009,government,operating system or software utility; workflow support & management,Java,31.0,540.0,540.0,17.4,17.4,0.0,5.2,2.6,6.0,2.0,2,0,43960.0,1,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
18349,2007,government,management of licences and permits,Java,410.0,4498.0,4498.0,11.0,11.0,41.5,11.2,3.1500000000000004,36.6,7.0,8,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
18353,2006,government; public administration (revenue),"financial transaction process/accounting; job, case, incident, project management; management or performance reporting; online analysis and reporting; workflow support & management",Java,930.0,1036.0,1036.0,1.1,1.1,0.0,1550.0,258.3,0.6,6.0,3,2,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
18361,2008,government,management of licences and permits,Java,8.0,1096.0,1096.0,137.0,137.0,0.0,0.6,3.1500000000000004,13.3,7.0,8,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
18403,2007,government,management of licences and permits,COOL:Gen,67.0,578.0,578.0,8.6,8.6,0.0,6.8,3.1500000000000004,9.9,7.0,8,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
18412,2008,defence; government,financial transaction process/accounting,COBOL,39.0,355.0,355.0,9.1,9.1,0.0,3.0,3.1500000000000004,13.2,7.0,2,0,26563.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
18432,2010,government,business application,Oracle,325.0,1653.0,1653.0,5.1,5.1,0.0,70.7,3.1500000000000004,4.6,7.0,2,0,105760.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
18444,2006,government,financial transaction process/accounting,COBOL,393.0,19306.0,19306.0,49.1,49.1,0.0,39.3,1.3,10.0,30.0,14,2,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
18820,2014,government,business application,Oracle,49.0,601.0,601.0,12.3,12.3,0.0,122.5,3.1500000000000004,0.4,7.0,3,0,54230.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
19074,2008,government,logistic tracking,Java,210.0,2932.0,2932.0,14.0,14.0,0.0,42.0,3.1500000000000004,5.0,7.0,3,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
19084,2007,government,management of licences and permits,Java,46.0,666.0,666.0,14.5,14.5,0.0,8.1,3.1500000000000004,5.7,7.0,8,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
19091,2008,government,management of licences and permits,COOL:Gen,179.0,5259.0,5259.0,29.4,29.4,22.3,13.3,3.1500000000000004,13.5,7.0,8,0,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
19125,2007,defence; government,financial transaction process/accounting,COBOL,34.0,409.0,409.0,12.0,12.0,58.8,1.6,3.1500000000000004,21.6,7.0,2,0,26354.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
19145,2006,government,"document management; financial transaction process/accounting; image, video or sound processing",COBOL,293.0,4879.0,4879.0,16.7,16.7,6.8,24.4,4.1,12.0,6.0,13,2,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
19194,2007,defence; government,financial transaction process/accounting,COBOL,134.0,1033.0,1033.0,7.7,7.7,14.9,6.2,3.1500000000000004,21.6,7.0,2,0,91303.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
19300,2007,defence; government,reporting,COBOL,209.0,3277.0,3277.0,15.7,15.7,9.6,9.7,3.1500000000000004,21.6,7.0,2,0,143900.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
19449,2009,government,financial transaction process/accounting,PL/I,119.0,2055.0,2055.0,17.3,17.3,0.0,10.8,1.1,11.0,10.0,14,2,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
19480,2007,government; municipal services,catalogue/register of things or events; electronic data interchange; workflow support & management,C#,264.0,4516.0,4516.0,17.1,17.1,11.4,16.5,4.1,16.0,4.0,14,6,43960.0,1,0,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
