project_id,development_type,application_type,team_size,effort_hours,duration_months,complexity,technology_stack,quality_rating,budget_category
1726,Enhancement,Desktop,11,322.13882,1.2294741,Low,C#,9.194699,Large
1827,New Development,Web,8,186.78258,2.330241,Low,JavaScript,1.854656,Small
1847,New Development,Enterprise,11,62.33933,3.921091,Low,.NET,3.0199845,Large
1671,Maintenance,Desktop,8,22.948792,1.1839889,Medium,Java,1.1891226,Large
1860,New Development,Enterprise,11,878.99164,2.548314,High,Python,3.9496272,Large
1178,New Development,Mobile,11,374.17352,1.6905005,Low,.NET,7.405659,Medium
1700,New Development,Mobile,14,23.779732,1.2596095,Low,JavaScript,9.340117,Large
1636,New Development,Web,5,112.87436,1.1706383,Low,C#,2.5507243,Medium
1945,New Development,Enterprise,13,53.925064,1.3556764,High,Python,1.2828666,Large
1719,New Development,Web,13,106.824326,2.6349494,High,Java,7.380262,Small
1274,Maintenance,Desktop,5,15.788854,1.1915302,Medium,Java,2.3751836,Large
1873,New Development,Web,11,227.7875,1.1405228,Low,C#,4.5947995,Medium
1110,Enhancement,Mobile,11,32.84094,1.1414728,Low,Python,2.2111244,Medium
78,Maintenance,Web,2,39.921738,1.1350895,Medium,C#,9.373865,Large
1733,Enhancement,Web,13,45.437603,1.0821028,Medium,C#,8.726948,Large
-30,New Development,Web,4,796.691,1.8326266,Medium,Java,4.6216807,Medium
179,Maintenance,Mobile,8,66.118126,1.4003896,Medium,Java,7.076156,Medium
1417,Maintenance,Mobile,11,108.92146,1.9774643,Medium,.NET,5.8833904,Small
943,New Development,Mobile,11,63.48286,2.0750356,Low,JavaScript,1.6866795,Small
1870,New Development,Desktop,6,266.6063,2.46826,High,C#,7.2326736,Large
906,Enhancement,Desktop,6,17.573397,1.063309,High,C#,7.341436,Medium
1709,Enhancement,Mobile,7,86.897575,1.0373698,Low,Python,6.8043437,Small
1543,New Development,Enterprise,8,164.03062,1.4610462,High,C#,6.2736835,Large
1884,New Development,Mobile,-1,256.7458,1.7244658,Low,C#,2.672229,Medium
1858,Enhancement,Desktop,13,251.37436,1.3620894,Medium,C#,3.5526204,Medium
468,Maintenance,Enterprise,9,68.72966,1.2808872,Low,C#,7.1291714,Large
1857,Maintenance,Web,9,22.568933,1.0287795,High,JavaScript,5.1210775,Small
1739,Maintenance,Desktop,10,112.102776,1.514122,High,.NET,2.0664277,Small
-431,New Development,Mobile,8,49.49338,1.1002631,Medium,JavaScript,1.3700285,Medium
601,New Development,Desktop,8,64.11991,1.0708898,Medium,C#,9.59762,Medium
582,New Development,Mobile,10,226.68156,1.9903399,Medium,Python,3.8365936,Large
1149,New Development,Mobile,-1,64.501755,1.4944673,High,Python,3.0413852,Large
1615,Maintenance,Mobile,8,150.38342,1.0648232,Medium,Java,9.529748,Large
84,New Development,Web,9,988.2445,1.2101755,Medium,JavaScript,6.857625,Large
1684,Enhancement,Mobile,12,166.44827,1.8887703,Low,.NET,6.9170165,Small
1431,New Development,Web,12,91.09383,1.480216,Low,Java,2.7662926,Large
1381,Maintenance,Enterprise,9,29.398472,1.5220097,Low,JavaScript,8.975119,Small
1506,New Development,Mobile,3,836.7878,2.0703843,Medium,C#,9.590801,Large
733,New Development,Web,13,155.02878,2.1938252,Low,Python,6.5215607,Large
1548,New Development,Desktop,10,359.78043,1.5292244,Medium,.NET,2.6016996,Small
1399,Enhancement,Enterprise,12,279.81033,2.4855692,Medium,Python,4.9394503,Large
900,Maintenance,Mobile,12,157.30792,1.2309289,Low,JavaScript,4.230945,Large
1604,Enhancement,Desktop,13,412.59857,1.5551536,Medium,.NET,3.065856,Large
1700,Enhancement,Desktop,13,101.75163,1.078352,Low,.NET,2.685979,Large
1941,Maintenance,Desktop,12,123.48864,1.2711786,Medium,.NET,3.3980994,Large
1388,New Development,Desktop,11,32.205864,1.0605775,Low,C#,3.7637064,Small
1902,New Development,Web,12,51.283863,1.6129799,Medium,Python,1.4641045,Medium
1842,Maintenance,Desktop,10,122.07604,1.839099,Low,C#,3.5360355,Large
1306,Maintenance,Web,12,288.0208,3.0952535,Low,.NET,5.7362843,Small
1261,New Development,Mobile,3,922.064,1.7431409,Low,Java,2.2514296,Small
1504,New Development,Enterprise,-3,245.09482,2.980947,Low,.NET,2.9837167,Medium
1518,New Development,Mobile,-3,31.02672,1.3277974,Medium,.NET,7.7704077,Medium
1917,New Development,Enterprise,13,87.018265,3.0193262,Low,C#,6.3513656,Large
1061,Maintenance,Mobile,11,802.77856,1.0211294,Medium,.NET,3.2608004,Large
1283,New Development,Mobile,-2,152.29657,1.2232887,Medium,C#,3.7265408,Large
1503,New Development,Desktop,12,217.96857,1.0864671,High,.NET,1.9882407,Medium
1859,New Development,Mobile,13,154.78345,1.6601276,Medium,C#,4.842545,Large
1574,Maintenance,Mobile,8,67.06777,1.5105196,Low,C#,2.2776973,Small
24,New Development,Web,1,117.410904,1.2687539,Low,C#,7.897686,Medium
1023,New Development,Enterprise,13,131.68924,1.2584218,Medium,Java,6.2961206,Large
1922,New Development,Web,0,71.7527,1.1213034,Medium,C#,1.970858,Large
1207,Enhancement,Enterprise,10,199.25262,1.5711268,High,Python,3.0722618,Small
286,Enhancement,Mobile,3,142.14722,1.829133,Medium,JavaScript,3.1493344,Small
1735,New Development,Web,-3,218.87666,1.3022245,Medium,JavaScript,2.834335,Small
549,New Development,Enterprise,13,31.149384,1.3303508,Medium,C#,6.238808,Small
-940,New Development,Desktop,7,279.44037,7.083295,Low,Python,9.56496,Small
548,New Development,Mobile,0,114.84488,1.2460312,High,JavaScript,8.116854,Large
453,New Development,Mobile,1,907.87476,1.2158166,Medium,.NET,6.678033,Medium
1121,New Development,Mobile,9,12.842972,1.1425319,High,Python,1.5461951,Medium
1517,Maintenance,Desktop,12,814.8648,1.3007796,High,JavaScript,5.671022,Small
1681,New Development,Desktop,11,22.458141,1.0629427,Medium,C#,5.968388,Large
1831,Maintenance,Enterprise,10,103.70236,2.0558558,Low,Python,5.45516,Small
1689,Enhancement,Desktop,13,171.80191,2.5419407,Medium,Python,4.793066,Small
1606,New Development,Desktop,12,88.9413,1.0714737,High,Java,8.390546,Small
1853,New Development,Desktop,12,76.12898,1.0719982,High,.NET,4.6854424,Medium
1753,New Development,Enterprise,13,262.90463,1.3927394,Low,JavaScript,8.7705145,Medium
1975,New Development,Mobile,6,647.30963,1.4311286,Medium,.NET,5.6369815,Small
1687,Enhancement,Mobile,12,109.857254,2.1857398,Low,.NET,7.8144445,Medium
1592,New Development,Mobile,4,166.83803,1.5040671,High,C#,1.1295973,Medium
1219,New Development,Enterprise,13,407.3221,2.354092,Low,Python,7.3208923,Small
1862,New Development,Desktop,14,78.220184,1.1096848,Low,.NET,2.0592968,Small
1893,Enhancement,Mobile,12,75.12196,1.2899427,High,Python,1.4438813,Medium
1891,Enhancement,Mobile,11,221.17758,2.5958676,Medium,Java,1.1941262,Medium
1686,Enhancement,Desktop,13,329.29285,1.9318703,Low,.NET,5.382176,Small
1969,Enhancement,Mobile,12,84.48192,1.4356712,Medium,JavaScript,1.0797582,Medium
1638,New Development,Web,14,141.89001,1.065704,Low,Java,7.952649,Medium
1441,New Development,Desktop,3,466.94803,7.219087,High,.NET,6.7507086,Large
1239,Enhancement,Desktop,12,71.554855,1.066466,Medium,.NET,1.2336013,Small
864,New Development,Enterprise,11,27.786053,1.1671845,Medium,C#,5.3468466,Small
1581,New Development,Desktop,8,109.42398,1.1333675,Medium,JavaScript,3.2983048,Medium
1514,Enhancement,Mobile,14,290.26236,1.2127783,Medium,.NET,3.5947015,Large
1902,New Development,Enterprise,11,581.877,3.8178291,Low,Python,4.102232,Large
1748,New Development,Web,12,74.91423,1.396233,Low,C#,1.5987923,Medium
1861,New Development,Web,10,78.863174,1.656545,Low,Java,3.333979,Medium
1659,Enhancement,Mobile,3,56.88084,1.1067158,Low,C#,1.5835308,Medium
1419,Maintenance,Desktop,9,87.03607,1.1330904,Medium,C#,4.13093,Medium
604,New Development,Mobile,8,888.76117,1.426398,High,JavaScript,7.4669924,Large
1665,New Development,Web,8,273.58618,1.2385988,Medium,JavaScript,1.7511083,Medium
1174,New Development,Desktop,12,261.65625,1.4056545,Medium,JavaScript,2.215188,Large
1576,New Development,Enterprise,8,123.54601,2.8133864,High,C#,4.368993,Small
610,New Development,Mobile,12,116.54039,1.102292,Low,C#,4.3402557,Small
1439,New Development,Web,7,157.57501,2.8746963,Medium,JavaScript,7.2475643,Small
1099,New Development,Mobile,7,329.21765,4.337513,Medium,JavaScript,3.2491329,Small
1959,New Development,Desktop,10,617.9161,1.141453,Medium,Java,8.1617565,Large
1160,New Development,Desktop,11,1649.317,2.0565982,Low,.NET,3.7517405,Medium
1080,Enhancement,Desktop,3,65.47118,1.2971673,Low,.NET,2.909975,Small
671,Enhancement,Mobile,11,14.831294,2.9547505,Low,Python,4.9291215,Large
1547,Maintenance,Desktop,8,538.9589,1.0644273,Medium,JavaScript,8.072815,Large
1554,New Development,Mobile,9,842.0326,1.2555221,Medium,JavaScript,7.897394,Small
4,Enhancement,Enterprise,10,131.0324,1.1344957,Low,Python,6.355945,Large
773,New Development,Web,1,57.13408,1.0768971,Medium,Python,3.4771116,Medium
1317,New Development,Enterprise,12,83.85673,1.6167307,Low,C#,3.821166,Medium
1592,New Development,Desktop,9,298.75378,1.2683284,Medium,JavaScript,4.1064262,Small
1744,New Development,Web,13,138.69289,1.379755,Medium,Python,4.7372885,Medium
1816,Enhancement,Desktop,6,80.54682,1.1657099,Low,C#,9.347897,Small
340,Enhancement,Desktop,12,136.42165,1.199022,Medium,JavaScript,5.1188493,Small
1325,Enhancement,Desktop,7,40.105732,1.1039249,Medium,.NET,3.032451,Medium
981,New Development,Mobile,12,184.77448,3.4841135,Medium,JavaScript,4.530007,Medium
1169,New Development,Mobile,8,158.00038,1.3492435,Low,C#,3.404277,Large
967,Maintenance,Desktop,10,317.84564,1.5515215,Medium,C#,2.5316072,Small
1460,Maintenance,Enterprise,10,173.63196,1.7239908,Low,.NET,8.898413,Small
-492,Enhancement,Mobile,4,20.404531,1.0613989,Low,.NET,2.2140784,Small
1886,Maintenance,Mobile,13,70.084885,2.2307696,Low,C#,9.854258,Small
1534,New Development,Desktop,13,298.75378,1.1550907,Low,Java,7.4260373,Large
866,Maintenance,Desktop,7,73.01494,1.2010509,Medium,Java,6.6312466,Small
1085,New Development,Enterprise,12,80.337105,1.392393,Medium,C#,4.338804,Medium
1824,Enhancement,Web,13,155.43436,1.2471495,Low,.NET,1.3575611,Large
1893,New Development,Enterprise,10,109.31319,1.7926935,Low,C#,5.2763176,Medium
1009,Maintenance,Mobile,11,123.33036,1.1556548,Medium,JavaScript,8.77521,Medium
725,New Development,Desktop,9,142.95639,1.6635915,Medium,.NET,8.4799595,Medium
128,Maintenance,Mobile,13,248.4542,1.3132889,Low,.NET,5.606179,Large
-371,Maintenance,Desktop,6,131.6457,1.1068642,Low,JavaScript,5.9025526,Medium
1885,Enhancement,Mobile,8,29.228329,1.091851,Low,Java,2.3583918,Small
1745,New Development,Web,12,46.173576,1.7656162,Medium,Python,1.8934735,Medium
1789,Enhancement,Mobile,12,56.60782,1.137445,High,C#,3.0048258,Medium
1375,New Development,Mobile,10,59.749565,2.1476672,Medium,JavaScript,2.2214432,Medium
865,New Development,Mobile,10,110.31823,1.1191262,Medium,.NET,2.9903438,Small
1601,Enhancement,Web,3,250.94305,1.795049,Low,.NET,5.897647,Medium
1797,New Development,Enterprise,7,22.14555,1.0448517,Low,C#,7.191845,Small
313,New Development,Enterprise,-5,428.52493,5.5128617,Low,Python,3.7879882,Small
825,New Development,Mobile,5,60.066113,1.049711,High,JavaScript,4.7436438,Large
1405,New Development,Mobile,8,61.589504,1.0288785,Low,JavaScript,7.9846625,Small
1989,New Development,Desktop,5,29.857468,1.1114068,Medium,C#,8.660896,Small
1096,Enhancement,Mobile,11,200.40407,1.0704939,Medium,.NET,3.3897965,Medium
1137,New Development,Enterprise,11,368.43607,2.7577376,Low,C#,3.8349297,Small
1404,New Development,Mobile,10,532.8713,2.2795007,Medium,JavaScript,7.2544947,Small
1099,New Development,Web,3,81.95348,2.0952742,Medium,JavaScript,3.6602607,Large
183,Enhancement,Desktop,13,20.82198,1.4003005,Low,C#,4.562828,Large
1314,Enhancement,Mobile,13,135.42253,1.1712519,Low,C#,1.9584951,Small
764,New Development,Mobile,2,160.57828,1.0418628,Low,.NET,4.7389746,Small
385,Enhancement,Enterprise,7,603.6595,1.8841585,Low,.NET,7.105597,Large
1291,New Development,Desktop,7,275.75058,1.0672281,Low,JavaScript,5.1489086,Large
1702,New Development,Mobile,7,192.706,2.5881977,Low,Python,4.3154507,Medium
-948,Maintenance,Mobile,4,114.433365,1.2817483,Medium,JavaScript,4.5476522,Small
1896,New Development,Mobile,5,120.5665,1.3721544,Medium,.NET,3.664478,Large
876,New Development,Web,0,241.31601,1.4967831,Medium,.NET,7.148107,Medium
1144,Enhancement,Enterprise,1,152.34404,1.3279657,Medium,JavaScript,4.6221075,Large
1019,New Development,Mobile,10,134.7479,1.5472957,High,Python,5.1680684,Medium
1417,New Development,Mobile,10,648.6925,1.5388836,Low,Python,6.4030123,Large
383,New Development,Mobile,4,658.5451,1.4033289,High,C#,8.917962,Medium
967,New Development,Mobile,11,193.56265,1.4275757,Low,Python,7.0339146,Large
-182,New Development,Web,6,14.813488,1.1851271,Medium,JavaScript,3.5127113,Small
1282,New Development,Web,-1,42.329487,1.0343711,Medium,.NET,5.5902014,Small
1376,New Development,Web,14,287.92386,1.7023666,Medium,Java,6.500024,Small
1808,Maintenance,Desktop,1,150.25284,1.2402614,Medium,Python,1.3216369,Small
1407,New Development,Mobile,10,135.2326,1.2832526,Low,Java,8.915702,Large
1908,New Development,Mobile,13,215.4243,1.1573273,Low,Java,2.1578476,Large
1138,Enhancement,Enterprise,13,105.81532,1.4423416,Low,.NET,5.3392663,Large
1922,Maintenance,Mobile,5,41.666714,1.1462926,Medium,Java,8.71266,Medium
1713,Maintenance,Desktop,14,25.92435,1.1558428,Medium,C#,7.746465,Small
1938,Enhancement,Mobile,13,986.4125,1.455514,Low,.NET,5.093499,Small
1882,New Development,Mobile,13,155.28201,1.3187321,Low,JavaScript,6.6617117,Small
487,Enhancement,Mobile,7,218.84303,2.7233665,Low,Java,4.834011,Large
1746,New Development,Desktop,12,90.31828,2.8726575,Low,C#,8.063653,Large
927,New Development,Desktop,7,295.42212,3.6118894,Low,.NET,9.778315,Small
1528,New Development,Mobile,8,23.852934,1.095582,High,.NET,2.2693563,Medium
1748,New Development,Web,10,88.15784,1.5229301,Medium,C#,7.066756,Medium
1621,Maintenance,Mobile,1,116.06557,2.591998,High,.NET,9.2794895,Medium
1497,New Development,Enterprise,4,164.16121,1.8078552,High,JavaScript,9.230025,Small
1189,New Development,Enterprise,3,1331.7494,1.7265639,High,JavaScript,6.7195845,Small
1780,Enhancement,Mobile,6,85.22382,1.6999518,Low,JavaScript,1.7560413,Small
615,New Development,Mobile,6,155.46205,1.7464167,Medium,.NET,5.2310343,Medium
1581,Maintenance,Enterprise,8,73.34929,2.699852,Low,.NET,5.0296617,Small
1925,New Development,Enterprise,9,35.519733,1.1984876,Low,C#,2.5050387,Large
1305,New Development,Web,8,36.48125,1.3884839,Low,Python,8.856747,Large
908,New Development,Enterprise,6,35.009296,1.0833596,Medium,Python,2.9428015,Medium
688,New Development,Web,12,301.25452,1.5008804,Low,Python,2.409194,Medium
1817,New Development,Desktop,9,283.62277,1.0312933,High,Java,3.2514274,Small
1650,Maintenance,Mobile,-5,97.13991,1.4495562,Medium,Java,9.688301,Small
1772,Enhancement,Desktop,7,17.737608,1.1529233,High,Java,2.6879563,Large
-946,Enhancement,Web,11,258.6629,2.0912068,Low,Python,3.2291145,Small
1825,New Development,Web,12,113.681564,1.2551361,Low,.NET,5.0212603,Medium
-727,New Development,Desktop,12,74.80541,1.1196903,Medium,.NET,3.8734963,Medium
1372,New Development,Desktop,6,131.69518,1.6761998,High,.NET,8.491529,Medium
66,Maintenance,Web,11,42.549095,1.1443825,Medium,.NET,3.490985,Large
89,New Development,Mobile,12,137.4425,1.2642411,Medium,C#,4.484691,Small
1784,New Development,Enterprise,3,52.79736,3.0115278,High,.NET,8.666611,Large
1492,New Development,Web,9,99.17769,1.0306797,Medium,Python,5.3270507,Small
1718,New Development,Web,6,76.415855,1.2312752,Low,Java,6.27634,Small
1584,New Development,Desktop,10,119.899765,1.3847626,Low,C#,2.2448523,Small
1772,New Development,Desktop,13,96.067604,1.0858932,Medium,JavaScript,6.046137,Medium
1261,New Development,Web,11,26.448633,1.2998987,Low,.NET,8.728825,Small
205,New Development,Web,1,89.25389,3.5095677,Low,.NET,2.996729,Medium
457,New Development,Mobile,-2,83.69252,1.7630826,Medium,C#,4.737883,Medium
1896,New Development,Mobile,10,597.41754,1.5130532,Medium,Java,1.4772487,Medium
1666,New Development,Mobile,10,55.0409,1.5381413,Low,JavaScript,6.060576,Large
1453,Enhancement,Desktop,5,264.20447,1.0400221,Medium,C#,2.490002,Small
-3,Maintenance,Desktop,10,183.7536,1.1805153,High,C#,3.771419,Medium
1917,Maintenance,Mobile,10,35.860023,1.2002492,High,JavaScript,6.466565,Large
1719,New Development,Web,12,517.8154,3.9406369,Medium,Python,5.140297,Medium
1433,Enhancement,Mobile,12,31.667732,1.1695992,Low,.NET,1.8643168,Small
1487,Maintenance,Desktop,1,78.746445,1.340772,Medium,Java,7.963577,Small
198,New Development,Mobile,13,145.13268,1.5699887,Low,JavaScript,8.902845,Small
1286,New Development,Desktop,12,70.09873,1.5150127,Medium,JavaScript,4.513962,Medium
1656,New Development,Mobile,4,52.524338,1.0613593,Low,.NET,2.6939912,Small
1630,New Development,Mobile,7,115.135704,4.095411,Low,Python,2.0181262,Small
1790,New Development,Web,12,60.71504,1.1713806,Low,Java,9.380811,Small
1671,New Development,Desktop,11,83.07525,1.2578874,High,Java,1.6584637,Large
1384,New Development,Desktop,13,168.76501,1.385406,Low,Java,2.4007232,Large
1854,New Development,Mobile,6,231.58609,1.2901406,Medium,.NET,2.0304656,Medium
1680,New Development,Desktop,1,301.22485,1.3870785,Low,.NET,8.43647,Large
1892,New Development,Mobile,8,88.08662,2.6219652,High,JavaScript,8.220452,Medium
1155,New Development,Desktop,1,63.516495,2.0570436,Medium,.NET,9.78047,Medium
1928,New Development,Mobile,0,274.68222,1.9691017,Medium,.NET,5.169045,Small
1489,New Development,Desktop,12,416.7612,1.9297822,Medium,JavaScript,9.864766,Large
1299,Maintenance,Enterprise,7,55.891624,1.2114127,High,Python,9.411914,Large
1521,Enhancement,Enterprise,13,50.108673,1.7391624,Low,Java,3.457582,Small
567,New Development,Web,5,194.17795,1.2421715,Medium,Java,7.3186407,Small
44,New Development,Desktop,5,98.34081,1.1989428,Medium,JavaScript,3.685229,Small
1473,Maintenance,Desktop,13,24.557255,1.6109412,Low,JavaScript,3.7847414,Small
1761,Enhancement,Mobile,12,272.4288,2.2687333,Medium,.NET,8.502377,Medium
1220,New Development,Mobile,14,16.067812,1.089743,Low,JavaScript,5.9749327,Medium
1472,New Development,Desktop,11,67.23396,1.028255,High,Python,9.236718,Large
1950,New Development,Mobile,12,21.174139,1.2530282,Medium,JavaScript,6.048225,Medium
1263,New Development,Desktop,11,65.30104,1.1319127,Low,JavaScript,3.7533767,Large
1568,New Development,Enterprise,9,259.50174,1.446993,High,C#,7.693933,Large
1206,New Development,Desktop,9,129.55846,1.602905,Low,JavaScript,7.6724634,Small
1671,New Development,Web,9,73.359184,1.2593917,Low,.NET,7.2686453,Medium
1746,Enhancement,Mobile,8,113.756744,2.9727426,Low,Python,3.1939971,Small
605,New Development,Web,11,287.00784,2.0437126,Medium,Python,1.7960237,Medium
1953,New Development,Web,10,171.57439,1.574848,Low,.NET,4.4415593,Small
-5,Maintenance,Mobile,9,40.317425,1.2176673,Medium,JavaScript,5.1876965,Small
-253,New Development,Enterprise,12,176.32262,1.456286,Low,C#,1.6389631,Large
-407,New Development,Enterprise,-2,245.70418,4.1626983,Low,.NET,5.284531,Small
215,Maintenance,Web,11,43.730217,1.9332163,High,Java,7.8911676,Large
1947,New Development,Mobile,13,53.14161,2.003354,Medium,C#,3.0884438,Small
1925,New Development,Desktop,6,197.54721,2.0137355,Medium,.NET,1.4990073,Small
1641,New Development,Mobile,11,115.16341,1.359348,Medium,.NET,4.1475387,Large
165,New Development,Web,8,59.915752,1.1779817,Medium,Python,6.468745,Large
332,New Development,Web,11,125.70052,1.0874271,Low,C#,6.1339636,Medium
1684,New Development,Mobile,13,114.83697,1.3546373,Low,.NET,3.0498827,Large
1178,Enhancement,Desktop,5,267.72806,1.2202009,High,C#,9.05142,Medium
1161,New Development,Enterprise,0,308.95853,2.3557744,Medium,Python,5.735388,Medium
523,New Development,Web,4,166.52345,1.0555896,Low,Python,8.440441,Small
1858,New Development,Web,7,212.87807,1.8908882,Medium,.NET,6.597297,Small
1909,New Development,Mobile,12,105.36227,1.2544434,Medium,Python,7.455285,Small
692,Enhancement,Desktop,13,33.551193,1.0421202,Low,Python,2.8436842,Small
1488,New Development,Desktop,1,1381.3624,1.0895153,Low,Python,1.9986494,Large
1946,New Development,Web,13,149.23,2.000692,Medium,C#,3.5227838,Small
1365,New Development,Mobile,2,581.604,1.2631723,Medium,C#,4.5114655,Medium
483,New Development,Mobile,11,739.4213,2.4022393,Medium,.NET,3.4887328,Large
1364,New Development,Mobile,7,252.94522,1.0263053,Medium,C#,6.1982946,Large
1672,New Development,Web,5,387.58133,1.7483763,Low,C#,2.202316,Medium
1479,New Development,Web,13,93.679634,2.4301975,Medium,JavaScript,2.1905146,Medium
1077,New Development,Web,11,60.98015,1.2085426,Low,JavaScript,4.3372316,Large
718,New Development,Web,8,38.46166,1.2560961,Low,Python,7.9510827,Large
1723,New Development,Desktop,12,101.20558,1.3914429,Low,Java,6.0392013,Small
1761,New Development,Desktop,-2,112.591446,1.0661494,Low,C#,6.4111195,Small
1625,New Development,Enterprise,6,39.18972,1.7070873,Low,JavaScript,3.7166827,Medium
1958,New Development,Desktop,11,522.1165,1.8107351,Medium,C#,3.308977,Large
-160,New Development,Desktop,-5,325.8919,1.487975,Low,Python,1.9188757,Large
1625,Enhancement,Mobile,11,243.02538,2.6556535,Medium,.NET,3.0860662,Large
1946,New Development,Desktop,13,120.0798,1.0133902,Medium,Python,9.946815,Large
1696,New Development,Mobile,-1,287.98917,1.3177227,Low,Python,7.144742,Medium
1782,Maintenance,Desktop,12,28.233177,1.0259193,Medium,C#,1.4736849,Small
1336,Maintenance,Mobile,11,34.386093,1.165492,Medium,Python,9.787394,Small
1988,New Development,Web,12,101.53598,1.1650269,Low,JavaScript,2.3484154,Small
1193,New Development,Web,11,281.8204,1.4039128,Low,C#,5.1790953,Medium
1736,New Development,Web,9,270.9351,3.0792804,Low,JavaScript,7.1167574,Small
1960,New Development,Mobile,11,158.31099,1.1453425,Medium,JavaScript,8.804112,Medium
1253,Maintenance,Web,5,98.27949,1.3017,High,C#,9.3898115,Large
1553,New Development,Web,10,163.94357,1.1098036,High,Python,1.630476,Medium
161,New Development,Desktop,5,111.39252,1.1172656,High,.NET,3.146138,Medium
1088,New Development,Desktop,12,59.808918,1.2987211,Low,Python,1.6878431,Large
70,New Development,Desktop,3,117.19921,1.6024003,High,.NET,5.217467,Small
1687,New Development,Mobile,12,99.65647,1.8258771,Low,.NET,4.287472,Small
1356,New Development,Enterprise,2,304.786,1.9298415,Low,Python,8.211205,Medium
1821,New Development,Enterprise,4,531.6625,2.4805121,Low,JavaScript,5.6792464,Small
1580,Enhancement,Desktop,11,207.46112,1.55262,Medium,C#,8.682686,Medium
1973,New Development,Mobile,13,62.26217,6.6268606,Low,C#,6.4592733,Medium
603,New Development,Desktop,-6,45.297134,1.114732,High,C#,5.7230444,Medium
467,New Development,Desktop,11,212.93544,1.0306302,High,Java,5.9018044,Small
-601,New Development,Enterprise,10,105.748055,1.0676734,Low,.NET,7.6550717,Large
1480,New Development,Web,-6,481.47565,1.3213844,Medium,Java,7.485627,Large
998,New Development,Web,8,441.5272,1.521604,High,C#,6.5733194,Small
1553,New Development,Enterprise,10,416.6227,1.3410095,Low,.NET,1.672742,Large
1526,Enhancement,Web,11,37.278557,1.0928605,Medium,.NET,2.850423,Large
232,New Development,Web,11,144.54507,1.0430703,Low,C#,3.7119987,Medium
1509,New Development,Mobile,8,102.48365,1.1991111,Low,JavaScript,6.095544,Small
1922,Maintenance,Mobile,13,47.49121,1.4407878,Medium,JavaScript,3.0792027,Large
1661,Enhancement,Mobile,12,384.17645,1.0837555,Medium,.NET,2.978553,Medium
1931,New Development,Enterprise,12,98.77212,1.4975451,Low,C#,8.617431,Large
1483,Maintenance,Mobile,-1,43.13669,1.7523448,Low,JavaScript,7.9113884,Small
1915,Enhancement,Desktop,6,185.39966,1.5677027,Low,C#,2.058743,Large
1452,Enhancement,Desktop,1,264.4597,1.3146052,Medium,.NET,2.1831996,Small
568,New Development,Mobile,4,526.64514,2.6470335,Medium,.NET,3.9836264,Small
-51,New Development,Desktop,9,216.29283,1.4733775,High,JavaScript,3.7909303,Small
1192,Maintenance,Mobile,3,413.40182,3.1552768,Medium,Python,7.16245,Large
924,New Development,Desktop,3,121.67046,1.6493007,Medium,.NET,1.4168901,Large
1703,New Development,Desktop,11,595.2809,1.3910075,Medium,C#,8.59695,Large
1850,Enhancement,Mobile,13,192.73567,1.3536377,Medium,JavaScript,2.0162523,Large
1674,New Development,Mobile,6,336.06104,1.5967493,Medium,Python,2.5872824,Small
1765,New Development,Desktop,8,137.7828,1.7273062,Medium,.NET,1.1916839,Large
1010,New Development,Web,11,39.322273,2.0427923,Medium,Python,3.6167576,Medium
1841,Maintenance,Desktop,13,107.47919,1.0663275,Medium,JavaScript,6.24717,Large
348,Maintenance,Mobile,5,120.337,1.608853,Low,Java,2.2824996,Small
1847,New Development,Mobile,6,101.93958,2.6061997,High,JavaScript,1.5799655,Medium
1470,New Development,Mobile,5,73.79246,1.3843867,Medium,C#,2.0609534,Medium
1538,New Development,Web,-2,298.59155,1.3161788,Medium,C#,7.396866,Large
778,New Development,Mobile,-3,59.76935,1.0794505,Low,.NET,3.3670828,Medium
1066,Enhancement,Mobile,12,332.54932,1.5151612,Low,Python,4.7887163,Medium
1749,New Development,Web,13,54.609604,1.05363,Low,JavaScript,6.017491,Small
1450,New Development,Web,9,910.512,2.1506956,Low,Java,4.407309,Medium
1843,Enhancement,Desktop,8,859.6901,1.7723261,Medium,.NET,2.4705362,Small
1558,New Development,Desktop,9,127.84119,1.9646086,Medium,Python,2.5343454,Medium
1577,New Development,Mobile,5,627.0406,1.0496516,Medium,.NET,3.033194,Small
284,New Development,Web,9,614.2619,2.0413573,Low,.NET,1.7085938,Medium
1888,New Development,Web,6,81.59934,1.5834185,Medium,C#,3.570822,Medium
1924,New Development,Web,11,106.63835,1.4719424,Low,Java,6.0661793,Large
1747,New Development,Mobile,7,117.561264,2.4760091,High,JavaScript,3.426013,Small
1852,New Development,Mobile,6,33.97458,1.1362375,Low,.NET,2.6089852,Large
1389,New Development,Mobile,14,902.7803,1.9661227,Medium,.NET,2.3161137,Medium
1774,Enhancement,Enterprise,10,27.515007,1.7360054,Medium,C#,7.4230647,Large
1566,Maintenance,Mobile,0,177.20895,1.3498076,Medium,C#,8.353399,Medium
1764,New Development,Mobile,2,176.34833,1.4513376,High,Python,7.2843733,Small
841,Maintenance,Desktop,11,99.00953,1.1228275,Medium,C#,2.4016087,Large
-174,Maintenance,Desktop,4,189.37234,1.2372924,High,C#,3.5746312,Medium
1672,New Development,Desktop,8,722.4761,10.2204895,Medium,Python,3.0917175,Large
-372,New Development,Web,12,61.231407,1.3240169,High,Python,1.7861698,Medium
