project_id,development_type,application_type,team_size,effort_hours,duration_months,complexity,technology_stack,quality_rating,budget_category
479,Maintenance,Web,3,86.62397499942406,1.0,Medium,C#,3.84700518269697,Medium
480,Enhancement,Mobile,5,322.6181547132333,1.0,High,.NET,1.873487178850399,Medium
481,Enhancement,Web,12,3080.5769580292886,15.304639344901263,High,Python,4.893940969216452,Large
482,Enhancement,Mobile,12,1675.1474868362668,9.12600957853246,High,Java,4.043041944936064,Large
483,New Development,Enterprise,12,2477.84122275857,12.051940294409032,Medium,JavaScript,2.103572984116946,Small
484,Enhancement,Web,10,2237.0582749574137,4.410822207003532,Low,.NET,3.6650541755071804,Small
485,Enhancement,Desktop,3,437.39985902964554,2.6862513463576847,High,Java,8.977924498198515,Small
486,Maintenance,Enterprise,13,1206.8933476867692,7.879630665356173,Medium,JavaScript,3.7184397894040617,Medium
487,New Development,Desktop,13,396.4371229675456,1.0,Medium,Java,7.425598809178465,Small
488,New Development,Mobile,14,8236.169775415337,44.30195479691059,Medium,.NET,6.5084237169198005,Medium
489,Maintenance,Desktop,4,101.63384923733297,2.257910996805099,High,C#,4.8446304616753455,Medium
490,Maintenance,Web,12,1090.2941765597707,6.389021295025872,Medium,C#,3.1512307312330226,Medium
491,New Development,Web,12,1781.3453805967804,6.878550236618683,Low,JavaScript,4.321132294113509,Medium
492,Enhancement,Web,5,940.8065859871183,5.261769769051747,Medium,C#,6.328964921239385,Medium
493,New Development,Mobile,6,122.00828045846951,1.3199012490776472,Low,.NET,4.156778932744194,Medium
494,New Development,Web,2,137.85060547381102,1.0,High,JavaScript,2.9340679021680867,Small
495,New Development,Desktop,8,290.3388987699898,3.234373787539545,Medium,Java,2.048164740024689,Medium
496,New Development,Desktop,11,122.48923282286987,1.0,Medium,Python,8.917902441186087,Medium
497,Enhancement,Desktop,8,955.9395085347858,4.236441583185989,High,Java,4.962816781767151,Medium
498,New Development,Mobile,10,393.6773969028469,1.0,Medium,.NET,6.62687489568637,Large
499,Maintenance,Enterprise,5,1817.9818382233082,8.187435699982718,Medium,JavaScript,5.413693250231248,Large
500,Maintenance,Desktop,7,835.8950972858112,3.879494584869521,Low,Java,8.85309866522167,Large
501,Enhancement,Mobile,12,1009.1570804451479,4.673566372713813,Medium,JavaScript,5.922413672033898,Small
502,Enhancement,Mobile,3,196.14204346904177,1.0,High,C#,5.32703276154202,Medium
503,New Development,Desktop,13,1176.8863161802735,7.732627462833823,Medium,Python,9.321408913795414,Small
504,Maintenance,Enterprise,13,1055.7449321641623,8.284120393509205,High,.NET,7.4772063644081905,Small
505,Enhancement,Web,5,345.9850470754426,1.0,Low,Java,2.003949166121716,Small
506,New Development,Web,3,1296.815075815966,9.442998246019362,Low,Python,2.5993401507713263,Small
507,Maintenance,Mobile,11,244.8284236801253,2.5730729673828225,Low,.NET,8.084105766454977,Small
508,Maintenance,Desktop,6,408.9854938873299,1.0,Medium,.NET,8.522661890619588,Medium
509,Maintenance,Mobile,8,1046.5438873080934,4.572951666220101,Low,C#,5.9067174618126685,Large
510,Enhancement,Mobile,14,605.6698430048336,3.5963248544492594,Low,JavaScript,5.990097050799753,Small
511,Enhancement,Web,2,783.8762070673329,1.0,Medium,JavaScript,6.687396665663001,Large
512,New Development,Mobile,11,1749.2047120666266,8.57253466584247,Medium,Python,4.952041968543755,Small
513,Maintenance,Desktop,11,432.4933476919837,3.213558098840088,Medium,C#,7.121792111355136,Small
514,Maintenance,Desktop,8,791.6127589472134,2.469321475126903,Medium,.NET,1.976331318097741,Medium
515,New Development,Mobile,11,438.7143974947342,1.0,Medium,C#,9.651513181306477,Medium
516,New Development,Enterprise,14,509.26122792526013,2.943593242401104,Medium,C#,7.751393414154295,Small
517,New Development,Web,7,638.1915806243605,7.607458761115485,High,Python,6.680567836081062,Small
518,Maintenance,Desktop,7,1998.6623255046545,8.566847606274164,Medium,JavaScript,3.846898513085326,Medium
519,Maintenance,Mobile,13,2210.461253691696,9.678216136547864,Medium,C#,2.4485993871105625,Small
520,New Development,Mobile,9,709.9603038520949,3.148813988547521,Medium,C#,4.684086674460502,Medium
521,Enhancement,Mobile,9,1268.8031180921623,9.483470668942966,Low,C#,6.954190665166526,Medium
522,New Development,Web,7,960.5011807394578,1.4976967329117499,High,Java,6.703387690807999,Small
523,Maintenance,Web,4,80.14358767068211,1.9403662008946236,Low,C#,4.4437703955901435,Large
524,Maintenance,Web,6,544.3259292369173,1.7797632505319072,High,C#,6.519577544498168,Small
525,Maintenance,Mobile,3,179.9845887084441,1.0,Low,.NET,8.323734660107927,Medium
526,New Development,Web,6,1347.9984723328955,4.719658922431995,High,Java,1.2365629510384637,Medium
527,New Development,Web,10,457.91184158210126,1.7916168910081833,Medium,C#,5.055589431372481,Large
528,New Development,Enterprise,11,356.3070234874998,1.0,Medium,C#,7.826997056201119,Medium
529,New Development,Web,2,154.18640790143166,1.0,Medium,Python,5.915300234170395,Medium
530,Maintenance,Enterprise,11,465.4631150796895,1.0,Medium,Python,6.86328479136163,Small
531,Maintenance,Mobile,6,350.30784926244803,1.0,Medium,Java,5.650087533448079,Medium
532,Maintenance,Mobile,13,773.935332859454,4.54312262749027,Low,.NET,9.926870902140799,Medium
533,Maintenance,Web,7,385.07113093456746,4.449809162523524,Medium,Java,1.491593828401344,Medium
534,Enhancement,Web,12,2536.7816259799474,19.143566383518795,Medium,Java,5.419403395951395,Large
535,Enhancement,Mobile,8,2124.2098649107475,12.470156639700342,Low,Python,1.822748942030659,Small
536,Maintenance,Mobile,10,2485.979903045909,11.400504692597071,High,Python,2.4380700590221336,Large
537,Maintenance,Mobile,7,96.0890217297144,1.0,Medium,.NET,4.447345153764356,Large
538,New Development,Web,6,254.76661594553067,2.353365940375962,Medium,C#,2.399860823504386,Medium
539,New Development,Mobile,13,1140.501766337387,2.797457939062373,High,.NET,9.67318449360986,Medium
540,New Development,Mobile,8,101.87334946871147,1.0,Medium,C#,9.521107990526431,Small
541,Maintenance,Mobile,14,470.46788523960464,4.124394200220795,Medium,JavaScript,4.024986815985434,Large
542,Enhancement,Mobile,2,133.2569606084532,1.2546948429014824,Medium,Python,6.757729408339116,Small
543,New Development,Mobile,12,803.4049801049617,2.1588950187375557,High,JavaScript,5.803779885344075,Medium
544,Enhancement,Mobile,6,390.6563146527659,1.0,Low,JavaScript,8.340282824641918,Medium
545,Enhancement,Web,3,60.84599592935045,1.0,Medium,Python,6.64701048835248,Large
546,New Development,Desktop,5,254.6061010936002,1.9444236697774848,Medium,JavaScript,1.002272090415059,Medium
547,New Development,Web,8,601.1051205600777,6.013248975015396,Low,Java,7.86856947048765,Medium
548,Enhancement,Desktop,6,391.26280779804193,1.0,Low,C#,7.721633091665063,Small
549,Enhancement,Desktop,13,1639.9237448184788,8.436054466689908,Medium,.NET,5.587504350098329,Small
550,Enhancement,Web,7,833.0107927943537,5.998590505420514,Medium,Python,9.126270759097483,Small
551,Enhancement,Web,3,209.4388208112462,1.0,High,Java,9.176015851213615,Large
552,Maintenance,Web,4,363.935018742114,1.0,Medium,.NET,5.715205090339575,Medium
553,Enhancement,Mobile,8,290.0375897913354,1.0,Medium,.NET,6.471894080768839,Medium
554,Enhancement,Enterprise,12,591.1660054275142,3.0306606485644982,Low,.NET,9.968698647322052,Medium
555,Maintenance,Web,3,67.3843875909873,1.0,Low,JavaScript,3.6893821133027576,Medium
556,New Development,Enterprise,13,3044.0248340338308,15.827899688740805,Medium,JavaScript,3.9215551808032965,Small
557,New Development,Desktop,7,429.6530128586846,4.706970417025602,Medium,JavaScript,2.6449651239714673,Small
558,New Development,Web,6,1122.2843122473912,4.812768794477541,Low,JavaScript,9.062802452420812,Small
559,Enhancement,Web,11,1211.9106333521088,8.499004912602404,Medium,Java,7.700395509543396,Medium
560,Enhancement,Desktop,2,86.52308621065843,1.0,High,JavaScript,1.950785639832177,Small
561,Enhancement,Mobile,13,1348.3245735158218,7.419481637178465,Medium,Python,9.835906160781692,Medium
562,New Development,Mobile,12,2175.876829843913,10.64517603704111,Medium,.NET,7.578655373450045,Medium
563,New Development,Web,11,821.2902413841965,4.836108784805312,Medium,Java,8.654698986444771,Medium
564,New Development,Web,12,834.101033561778,5.247987019160789,Low,JavaScript,1.4333571025588083,Small
565,New Development,Desktop,5,185.93537002204505,2.2132983621106876,Low,.NET,5.544648270479509,Small
566,Enhancement,Web,12,1289.4051001314951,6.453514188813874,High,Java,7.287384580543353,Small
567,New Development,Web,3,307.06902671574306,1.0,Medium,.NET,5.886519261146572,Medium
568,New Development,Web,5,226.14676380707488,2.321810463435244,Medium,Java,6.999827191293497,Small
569,Maintenance,Mobile,2,43.87171381300054,1.0,Low,C#,8.360866572314253,Large
570,New Development,Enterprise,3,877.5596022428118,3.1740274877798336,Medium,Java,4.369033566641766,Medium
571,Enhancement,Desktop,14,1653.4121013336364,3.4845767708255044,Low,JavaScript,8.638018080568386,Small
572,Enhancement,Enterprise,9,335.95761568659975,5.076894490567441,Low,.NET,2.4662449428876165,Medium
573,New Development,Web,7,703.5433490531746,4.352323668273107,Medium,.NET,3.4379744952373725,Medium
574,Enhancement,Desktop,3,55.17973181326405,1.0,Medium,.NET,1.390110579345932,Medium
575,Maintenance,Web,13,116.19814957447761,3.418798886822755,Low,Python,4.27984130201726,Small
576,Maintenance,Mobile,7,1336.0352958336848,7.744234151403134,Low,Python,4.419185903417083,Small
577,New Development,Enterprise,11,1116.5607720182363,5.831985375975315,Medium,JavaScript,8.247435374865258,Small
578,Maintenance,Mobile,10,769.2720753864376,4.636649043246001,Medium,C#,6.878176032606904,Small
579,New Development,Web,8,814.5703807411275,3.3087289289962007,Medium,Python,4.930503023401,Medium
580,New Development,Mobile,10,20318.332564254157,99.11229394953476,Medium,Java,6.869025807613734,Medium
581,New Development,Web,6,1500.8413164743215,9.42598993240253,High,JavaScript,1.4750501546412205,Large
582,Maintenance,Mobile,8,181.52979709575092,1.0,Low,C#,2.622443824165385,Small
583,New Development,Desktop,12,144.30783979235522,1.0,Low,Java,6.642530697175795,Small
584,New Development,Desktop,8,1852.9595426322428,10.279551478688056,Medium,.NET,6.77230137302772,Medium
585,Enhancement,Desktop,13,1975.276658826256,9.958096736758916,Low,Python,7.9672119283668446,Small
586,New Development,Mobile,13,1864.1719010334884,12.72049878107217,Medium,Java,4.62699783148242,Small
587,New Development,Web,4,143.16208040028403,1.2528750398588588,Medium,C#,7.502986869545406,Medium
588,New Development,Mobile,8,1206.7104301778209,3.671439599629572,High,JavaScript,7.1558229930417045,Small
589,New Development,Web,2,101.77132288080432,1.0,High,Java,9.67054040532864,Medium
590,New Development,Mobile,10,2035.0859463192942,12.704018905827159,High,JavaScript,2.9361720378221126,Small
591,New Development,Mobile,11,1896.8894961155306,9.357199346872946,Low,.NET,5.965116073773755,Medium
592,Enhancement,Mobile,14,852.787949515885,2.5323312223956593,High,C#,6.415879978994224,Large
593,New Development,Desktop,7,1401.2764448301848,5.567051885799778,Low,C#,9.987830964407987,Small
594,New Development,Desktop,6,543.0350987118574,5.311863685769996,Medium,Python,2.8106572794998654,Large
595,Maintenance,Web,8,1055.6129175180438,6.221682786097687,Medium,C#,5.70896217970563,Medium
596,New Development,Mobile,6,104.53737278643843,2.7170419646967834,Low,Java,4.11566776942275,Large
597,Enhancement,Web,11,1119.538545362424,6.088122136220867,Medium,Java,5.733036717210998,Small
598,New Development,Desktop,6,197.07682317273077,1.0,Low,Java,3.0891574189279534,Medium
599,New Development,Web,12,1245.0844526522726,9.798576511218833,Low,.NET,1.428511405847393,Medium
600,New Development,Web,11,5003.9570803567585,24.237685949825607,High,C#,6.1530890850792,Medium
601,New Development,Mobile,12,1034.677843942411,6.782211161559209,Low,C#,4.022688842747489,Medium
602,New Development,Web,8,209.76863211267508,3.2172735688461014,Low,Java,2.637472615735903,Medium
603,New Development,Mobile,11,1660.5820495323253,8.315442727491774,Medium,Python,3.915420094702304,Large
604,New Development,Web,8,1254.0789020404945,4.043948397248352,High,Python,1.4435218130297043,Small
605,New Development,Web,14,7080.342861404373,34.04539622092783,Low,C#,9.55398010681093,Small
606,New Development,Desktop,12,1248.1736704409686,7.595234638437695,Medium,C#,6.230331234759344,Medium
607,New Development,Web,4,233.63164816344826,2.235798381321046,High,JavaScript,8.332918132123224,Medium
608,New Development,Web,4,557.9972996417831,5.3913132317401224,Low,C#,4.808063777929574,Medium
609,Enhancement,Mobile,11,781.1594482232159,6.184385690062776,Medium,Java,9.129832008095672,Medium
610,Enhancement,Web,13,1136.5611356233464,3.776863628240318,Medium,.NET,5.34986399397028,Large
611,New Development,Mobile,14,446.3678495274892,5.1191221979966315,Medium,C#,6.165507899806025,Medium
612,Enhancement,Web,4,371.21666704548744,1.0,High,C#,5.426145820563912,Small
613,Enhancement,Web,7,465.9756515171814,3.5194676707391213,Low,Java,7.599504662808864,Small
614,New Development,Mobile,13,1199.3404189144703,10.839632360495969,High,JavaScript,6.099904698418562,Large
615,Maintenance,Web,7,406.64848484326177,2.6582124206109166,High,C#,3.4443903122235797,Medium
616,Maintenance,Web,14,1205.5666642946753,2.4702698616430103,Low,Python,2.3098557819038166,Large
617,New Development,Web,14,358.88551898995024,1.142632359178003,Low,Python,6.455119499946799,Small
618,New Development,Web,4,131.6604306065251,5.007977567158988,High,Python,5.402619653923326,Medium
619,Maintenance,Mobile,4,656.1520984169437,2.8665668690114456,Medium,.NET,1.8637812702650165,Medium
620,Enhancement,Web,9,1346.8675513941353,9.388325823946495,Medium,.NET,4.560557192139416,Small
621,New Development,Mobile,9,196.4056541037809,1.0,Medium,C#,5.632987798004082,Medium
622,New Development,Mobile,8,103.59080621751187,1.0,Medium,C#,8.442039104430311,Medium
623,New Development,Desktop,11,420.7671443820531,1.6724277664530447,High,C#,1.6849095025002612,Medium
624,New Development,Enterprise,5,283.8816580218253,5.32123663265678,Low,.NET,4.136458134214026,Large
625,Enhancement,Web,5,1023.7278752448406,4.506759668646504,Low,C#,8.403905104393468,Large
626,New Development,Enterprise,4,360.1339859280845,1.0,High,Java,6.835815385944208,Large
627,New Development,Web,6,291.58302132584106,6.221879845446372,High,JavaScript,3.609624896234081,Large
628,Enhancement,Mobile,4,374.44415678085437,2.3271553196656685,Medium,Python,8.60801609820378,Medium
629,New Development,Desktop,14,1310.2425692222487,7.86054077157427,High,Python,5.439642225064231,Small
630,New Development,Web,9,182.50532623557118,1.0,Medium,Java,5.485167021794145,Large
631,Enhancement,Mobile,8,130.55533932580798,1.1683058034461438,Low,C#,9.789286052803458,Medium
632,Maintenance,Mobile,14,381.3761580456194,1.9450742148522795,High,.NET,9.524048529127406,Small
633,Enhancement,Web,4,3853.3877814546795,17.334422131953342,Medium,C#,4.226794150328595,Medium
634,Enhancement,Web,10,1525.358997477543,8.962707077229913,Low,C#,2.2652121579677407,Small
635,New Development,Mobile,13,579.2854646123939,1.0,Medium,Python,3.9310005905028467,Medium
636,New Development,Mobile,14,3421.677613366285,15.161780283445873,Medium,Python,1.2743493428024923,Small
637,Enhancement,Enterprise,6,356.60528776496136,4.206934544154439,High,.NET,1.1869109803935207,Small
638,New Development,Mobile,10,1891.6108113756331,8.006385448603249,Low,Python,4.559699226262772,Large
639,New Development,Enterprise,8,559.568826788826,1.811128195827104,Low,C#,9.469178404275107,Medium
640,New Development,Mobile,8,334.0038031032125,1.8500195814707094,Medium,Java,8.842216071089869,Medium
641,New Development,Web,7,1449.0404343251903,6.50130764223681,High,.NET,5.602985505258607,Medium
642,New Development,Web,3,277.7423676565091,2.770486095807314,Medium,Java,6.087037430537476,Large
643,New Development,Mobile,10,1201.6068151693746,6.359990253858102,Medium,C#,1.0534014707145083,Medium
644,New Development,Mobile,7,700.629530241111,1.0,Medium,.NET,2.9395104025038896,Medium
645,New Development,Web,9,713.1258313919158,2.0958810236788734,Low,Java,1.2229671424094537,Large
646,Maintenance,Web,2,359.33789452823976,1.0,Medium,.NET,7.790855794258488,Small
647,Enhancement,Enterprise,6,5130.63572914796,24.72636197674279,Low,C#,2.3108121642384796,Large
648,Enhancement,Desktop,13,4753.648036968601,23.99219371700451,High,.NET,8.821423922291352,Medium
649,Enhancement,Desktop,2,160.80796306941556,1.4166151166398708,Low,C#,6.789918823082094,Medium
650,New Development,Desktop,11,650.571004331548,1.0,Medium,.NET,3.0647680886414204,Small
651,New Development,Web,12,633.7092595071522,5.218665082786219,Low,.NET,2.4194828537492477,Medium
652,Enhancement,Web,9,206.78040200823784,1.0,Medium,Python,6.648622308307478,Medium
653,Enhancement,Web,9,1129.1118804014973,3.404763178205872,Low,C#,9.107532822540911,Large
654,Enhancement,Web,2,58.48595128759871,2.1970705610996313,Medium,JavaScript,7.465241970229434,Large
655,New Development,Mobile,10,444.76645189610355,1.0,Low,.NET,4.136919864430398,Large
656,New Development,Desktop,3,473.2023409412272,1.0,Medium,Java,6.286452357417824,Small
657,New Development,Mobile,13,827.3155161857708,8.394889305748709,Medium,Python,3.7968552583517923,Large
658,New Development,Mobile,10,493.1725880846178,2.758474889503514,Medium,Python,9.99234610100793,Medium
659,Enhancement,Web,2,48.72677053429741,1.0,Medium,.NET,7.73955269615666,Large
660,Enhancement,Mobile,13,3501.1199336321474,17.722596346686927,Medium,JavaScript,6.529434757810783,Small
661,New Development,Desktop,11,385.7677463231725,1.5656998232296377,Medium,Python,4.809332284892463,Medium
662,Maintenance,Mobile,10,583.8450475471047,2.9907762083270946,High,C#,6.563370612336016,Large
663,Enhancement,Web,5,67.24015274428717,1.3144697378705092,Medium,.NET,4.074544562206013,Large
664,New Development,Mobile,10,632.7925108464399,2.767912756314797,Low,.NET,1.2597835551222767,Medium
665,New Development,Mobile,8,601.2873904540008,3.715818924348718,High,JavaScript,4.555796701209696,Medium
666,New Development,Web,12,929.0690869052361,4.329296474353618,Low,C#,9.374327376218803,Small
667,New Development,Web,7,226.8309041218753,1.0,High,C#,6.636709852964793,Medium
668,New Development,Mobile,6,807.028351009153,1.8230048491223423,Low,JavaScript,1.7556013276381144,Medium
669,New Development,Mobile,12,153.89309676455613,3.40761786655933,Medium,Java,8.964942520555233,Small
670,New Development,Web,10,588.6466739833317,4.238048423116197,Low,C#,3.4198736440736335,Small
671,New Development,Mobile,3,353.1973351553568,3.8401112553056387,High,Java,3.193925437744547,Small
672,Maintenance,Web,14,1196.7842222911033,5.991453918472024,Medium,Java,3.6738187190228873,Medium
673,New Development,Mobile,12,1133.6792642391435,6.119738253122093,Medium,.NET,6.194820125133617,Small
674,Enhancement,Web,13,1846.4858626619641,8.875700518882859,Low,.NET,5.90219284090579,Medium
675,New Development,Mobile,3,910.3900018918783,6.866931471864389,Medium,Python,5.422723791605936,Small
676,Maintenance,Web,12,828.7021556056103,3.453818710852939,Medium,.NET,7.457831771613643,Medium
677,New Development,Web,13,398.4845829937659,1.0,Medium,C#,3.848839582014631,Medium
678,New Development,Web,10,1130.8455560087318,6.696782524476084,Low,C#,8.03858069415188,Medium
679,Maintenance,Web,13,792.5630494743616,3.6585434737846576,Medium,Java,2.577895105407392,Medium
680,Maintenance,Desktop,4,1143.073721891918,6.2152065975082715,Medium,C#,8.043587101693085,Medium
681,Maintenance,Web,9,318.19884917199045,3.0132457660772425,Low,.NET,6.974290947252546,Small
682,New Development,Mobile,12,328.4269035736771,1.0,Low,.NET,7.148874785928278,Large
683,New Development,Web,10,931.6348364381935,4.220329635366943,Medium,.NET,5.33398057414534,Small
684,Enhancement,Web,9,165.6261496720619,1.0,High,JavaScript,7.003013794127782,Small
685,Maintenance,Web,5,202.23446354727682,3.584754322642404,Low,C#,1.7181734190351166,Medium
686,Enhancement,Web,13,754.2100185537627,3.7996891083632724,Medium,Python,8.663960053444306,Small
687,Enhancement,Web,2,160.94103209001662,1.117459544435316,Low,C#,1.499925101388814,Large
688,New Development,Desktop,5,148.96746162322304,1.0,Medium,C#,2.338673588843477,Small
689,Enhancement,Desktop,10,334.83795831937095,3.1357789722242515,Medium,JavaScript,6.191107376475127,Medium
690,New Development,Desktop,3,615.8137202543113,3.9352833881748257,Low,C#,7.654703099110224,Small
691,New Development,Desktop,4,318.42755556967745,1.0,Medium,Java,1.686264079116281,Small
692,New Development,Desktop,11,2739.303058277627,17.542502201045117,High,.NET,9.286883327100877,Small
693,Enhancement,Web,9,549.1455517667129,3.4201166038506883,High,.NET,9.762468839206287,Large
694,New Development,Desktop,7,427.8949505801632,1.0,Low,JavaScript,6.4535515570693995,Large
695,New Development,Enterprise,9,719.9469585508983,3.5940302514081934,Low,.NET,5.331191098391529,Medium
696,Enhancement,Desktop,8,4817.0780105317735,23.34824423404559,High,Java,7.672554750517747,Large
697,New Development,Mobile,14,726.9499900538939,6.722504272381474,Low,JavaScript,3.9552161709448486,Medium
698,Enhancement,Web,14,956.5667034519635,6.649195061984239,Medium,Python,5.439379906945958,Large
699,New Development,Mobile,6,1161.3414440116896,6.71477741180971,Low,.NET,9.245359241329611,Large
700,New Development,Mobile,10,551.8828205196531,6.193105963702659,Medium,C#,9.600898827173802,Small
701,Enhancement,Desktop,5,429.01232167064336,1.0,Low,Java,9.343622044460666,Medium
702,New Development,Enterprise,7,2017.8658207681249,11.641124201823555,High,Java,3.3620326026745615,Medium
703,New Development,Web,3,176.9198436032198,1.9791001041508722,High,.NET,3.0922213619508705,Small
704,New Development,Web,3,272.1880727801741,1.0,Low,Python,3.6789805533638282,Small
705,New Development,Mobile,3,1802.787488665534,8.561962744305092,High,C#,4.971800011496142,Large
706,Maintenance,Mobile,11,2230.0413551720776,12.996563387106224,Medium,Python,3.8275067151276723,Large
707,New Development,Web,8,686.6283342272037,5.132918963577802,Low,Python,4.3679151616515215,Medium
708,Maintenance,Web,14,902.6168047231806,1.668563659195565,Medium,.NET,6.585732569086836,Large
709,New Development,Web,3,132.27142943919304,4.294198289918851,Medium,C#,7.862731093845783,Large
710,Enhancement,Web,13,312.3679970440531,3.847357382052556,Low,.NET,7.620023784411253,Small
711,Enhancement,Mobile,14,4089.1803512357956,19.882824535864213,Low,.NET,8.329812103712367,Small
712,Enhancement,Desktop,3,1172.6362357072953,4.280682119001341,High,Java,1.2896596289386195,Small
713,New Development,Web,10,543.6996429713479,4.939390103235336,High,.NET,1.4296041071088048,Small
714,New Development,Web,8,1176.2125968936477,6.873864978425629,High,JavaScript,8.104446646197664,Small
715,New Development,Web,12,865.7980515522975,5.761805040359572,Low,C#,5.797709400921687,Medium
716,Maintenance,Web,4,1054.9745369324687,6.416581812892547,Medium,Java,6.203266063859083,Large
717,Maintenance,Mobile,4,378.61281843846746,4.322158976202257,Low,C#,1.4732817419293938,Large
718,Maintenance,Enterprise,8,820.2007546047863,5.812876690424081,High,Java,3.297824210541438,Medium
719,New Development,Mobile,6,225.31341830910833,1.0,Low,JavaScript,6.745188743969299,Large
720,Enhancement,Web,11,1248.034515865077,5.055254827758538,Medium,.NET,8.732637010996086,Medium
721,Maintenance,Mobile,7,398.73206126288665,2.7055627360030856,Medium,Java,9.252850574632623,Large
722,New Development,Mobile,14,1831.0935337213164,13.734960437553251,High,Java,5.503775462515735,Medium
723,New Development,Mobile,13,972.1794099531811,4.5613246155257015,Medium,Java,5.909268094643778,Small
724,Enhancement,Desktop,9,500.3434612165033,3.2279613384534116,Medium,JavaScript,8.497446679620918,Large
725,Enhancement,Web,10,305.02886361348294,3.3143340519904285,Medium,C#,5.838621406726192,Small
726,Maintenance,Web,2,350.8184261986997,1.0,High,JavaScript,5.651726729835857,Medium
727,New Development,Web,4,269.4231625998953,2.9420840432638102,Low,Java,9.145756339848583,Small
728,Enhancement,Web,12,7519.491968547784,37.62541708997829,High,Java,8.109394489502922,Medium
729,New Development,Web,8,298.87429153472647,3.994164462765604,High,.NET,9.181652737251651,Large
730,New Development,Desktop,7,844.400474186319,2.3328269893949543,Low,JavaScript,2.964223493030384,Small
731,New Development,Mobile,8,475.42712471071,7.004910170405611,Low,JavaScript,5.719379379898211,Large
732,Maintenance,Desktop,9,5928.61000036916,29.018067306166532,Medium,Python,8.582249157340222,Small
733,Enhancement,Web,7,782.3487416852346,4.954674435829899,Low,C#,2.0003304472039805,Small
734,Enhancement,Enterprise,4,446.54716628797297,2.2424983126770495,Medium,Python,8.151959388645656,Small
735,New Development,Enterprise,3,223.42414070747898,1.0,Medium,Python,2.646760450733825,Medium
736,Maintenance,Mobile,13,519.2525586655096,4.262774058525054,Medium,C#,8.27306879486789,Small
737,New Development,Enterprise,8,705.0388238398934,2.9965695358469677,Low,.NET,6.508008438011813,Medium
738,Maintenance,Desktop,13,263.2775597362809,2.3678274104555186,Medium,.NET,2.7391239233638043,Small
739,New Development,Enterprise,13,275.6763014089841,1.0,Medium,C#,5.26018761399521,Small
740,New Development,Web,13,3753.012562022851,18.245429742328447,High,C#,7.137146498146945,Medium
741,New Development,Web,12,132.98030665506818,1.0,Low,JavaScript,6.704676107951881,Small
742,New Development,Web,2,117.22975296749172,1.6873786923889975,Medium,JavaScript,4.845224766085339,Small
743,Enhancement,Web,4,146.95026877611565,1.3504390097149575,High,JavaScript,9.094298760288343,Small
744,Enhancement,Web,13,701.373638328497,3.1536808040477378,Medium,JavaScript,5.673370730390599,Medium
745,New Development,Mobile,12,1164.4615143404985,5.082419214575047,Medium,Java,5.552805686758195,Medium
746,Maintenance,Mobile,5,863.8608820121901,4.949124673724751,Low,Java,1.5602553094730884,Small
747,New Development,Desktop,14,4962.263524574647,25.20674837218907,High,.NET,9.299083508178734,Small
748,Enhancement,Web,2,64.37697569798046,1.0,Medium,Java,2.594049118105357,Medium
749,Maintenance,Mobile,6,394.9360624700077,5.913360985989224,High,Java,5.755102240928988,Small
750,Enhancement,Mobile,11,66394.64914446977,333.077118402115,High,JavaScript,8.232108412602791,Large
751,New Development,Web,4,251.348836908678,5.104811184144376,Medium,JavaScript,2.93907949260079,Medium
752,Maintenance,Mobile,3,100.17950033432504,1.0,Medium,C#,5.74635960973757,Medium
753,Enhancement,Web,4,126.20557620999648,1.0,Low,JavaScript,3.1661641830100677,Small
754,New Development,Web,9,455.09363877315565,1.264628123755893,Low,C#,7.837254980199206,Medium
755,New Development,Enterprise,7,381.35659177657266,2.5105977019499424,Medium,C#,6.079070510858356,Large
756,Enhancement,Web,14,893.5919989481074,3.816633552108536,Medium,Java,8.703782743556292,Medium
757,Enhancement,Desktop,8,631.8026454476582,2.2226978775431347,Medium,JavaScript,9.051022025896446,Medium
758,Enhancement,Mobile,13,1325.3977038096266,2.826386850213398,High,Java,6.838601342008583,Medium
759,Maintenance,Mobile,7,173.78904663571558,3.800635551145746,Low,JavaScript,7.5285212154305,Medium
760,Enhancement,Web,7,817.1341321129257,3.3191412838930496,Medium,Java,5.942980898981773,Small
761,New Development,Web,13,1183.8870274756118,8.869378000540362,Medium,Java,4.459858597606447,Medium
762,New Development,Web,4,530.2974731756426,2.4589922739881427,Medium,Java,6.833061307187512,Small
763,New Development,Mobile,13,245.53061785450473,2.516822875415155,High,.NET,9.174597611385959,Medium
764,Enhancement,Desktop,14,1321.4219371093225,6.7557076110960415,Medium,Java,4.7501234238829415,Large
765,New Development,Web,9,99.70245983196568,1.327913327127719,Medium,Python,3.829690237364158,Large
766,Enhancement,Enterprise,13,880.0164060621006,2.3820097029735083,Medium,Python,4.495932446973167,Medium
767,Enhancement,Desktop,8,997.0454649572054,7.3499275887639,Low,Python,4.918578671904396,Small
768,Maintenance,Web,8,1836.8047292570268,8.45034301080419,Medium,C#,1.662049260799446,Small
769,New Development,Desktop,7,789.1309689880864,5.797008116161956,Medium,Java,5.485976563914949,Medium
770,Maintenance,Mobile,6,1236.545095474002,3.2613847123340283,High,Python,5.448828232450537,Large
771,New Development,Web,11,855.6117094290485,2.769040253517535,High,C#,6.295994448764708,Medium
772,Maintenance,Web,9,436.4260281165242,2.9256943407391716,Medium,Python,4.265380274241983,Small
